0.27118,-0.3664,0.018116,0.88991,22.375,4.875,-6.75,0.24,0.53,0.38,0.54893,-0.51144,0.6495,0.12293,-27.688,-23.25,-117.06,0.4,1.3,-0.5
0.26887,-0.36862,0.023498,0.88956,24.688,3.5,-10.375,0.18,0.35,0.16,0.5608,-0.51176,0.645,0.087202,-33.125,-30.875,-140.19,0.98,0.98,-0.54
0.26605,-0.37331,0.032386,0.88826,28.875,5.75,-13.688,0.22,0.3,0.18,0.57251,-0.5141,0.6368,0.050359,-33.375,-41.875,-152.81,0.94,0.13,-0.6
0.265,-0.37721,0.039986,0.88655,29.188,5.8125,-16.438,0.17,0.26,0.01,0.59033,-0.51331,0.62306,-0.0031186,-40,-45.563,-158,1.78,-0.76,-0.64
0.26236,-0.3822,0.048559,0.88474,24.188,3.4375,-13.188,0.1,0.43,0.04,0.60238,-0.51579,0.60656,-0.056913,-51,-23.5,-155.94,1.11,-1.53,-0.91
0.25978,-0.38409,0.054776,0.88434,30.438,-5.0625,-5.4375,0.18,0.39,0.58,0.61007,-0.51543,0.59379,-0.097934,-45.938,-49.313,-154.69,1.4,-1.72,-0.63
0.2548,-0.38602,0.063943,0.8843,29.25,-1.1875,-1.4375,-0.08,0.21,-0.63,0.62355,-0.51302,0.57115,-0.14726,-40.25,-57.313,-145.69,2.12,-2.59,0.09
0.25204,-0.38573,0.071429,0.88461,22.875,-6.875,0,0.09,0,-0.65,0.63279,-0.50933,0.55078,-0.19197,-34.563,-43.438,-133,1.85,-3.11,0.31
0.25365,-0.38498,0.075107,0.88426,9.1875,-5,0.25,0.22,-0.15,-0.91,0.63682,-0.50669,0.53709,-0.22185,-40.625,-40.688,-104.31,2.51,-3.91,0.64
0.253,-0.38563,0.076824,0.88405,2.3125,4.3125,-2.75,0.08,-0.42,-1.17,0.63839,-0.50767,0.52215,-0.2496,-39.063,-20.063,-74.188,2.09,-4.21,0.78
0.25298,-0.38759,0.077087,0.88309,1.9375,10.188,-6.25,0.03,-0.67,-1.13,0.63753,-0.51015,0.51576,-0.25954,-19.563,-1.125,-27.063,1.59,-4.86,1.07
0.25501,-0.39236,0.07519,0.88055,-6.1875,19.938,-11,0.1,-0.68,-0.53,0.63456,-0.51094,0.51837,-0.26009,5.5625,15,21.375,0.83,-4.68,1.02
0.25638,-0.39734,0.072873,0.87814,-6.0625,23.063,-9.625,0.34,-0.27,-0.09,0.63214,-0.50998,0.52658,-0.25109,27.438,22.063,49.625,0.76,-4.26,1.07
0.2596,-0.40342,0.069147,0.87468,-11.813,17.688,-6.125,0.27,0.03,0.14,0.62922,-0.50729,0.5429,-0.228,42.125,29.813,81,0.82,-3.13,0.67
0.26157,-0.40811,0.06576,0.87216,-13.938,19.813,-4.4375,0.08,0.05,-0.37,0.62449,-0.50436,0.56303,-0.19687,43.125,34,102.13,1.02,-3.01,0.16
0.26467,-0.4116,0.05889,0.8702,-20.188,18.625,-2.1875,0.06,0.14,-0.22,0.62025,-0.50395,0.57733,-0.1677,42.5,37.063,121.5,0.94,-2.38,-0.11
0.26686,-0.41398,0.05334,0.8687,-16.188,11.313,-0.25,0.3,0.17,-0.12,0.61403,-0.50312,0.59278,-0.13579,46.75,40.563,131.19,1.31,-2.15,-0.33
0.26826,-0.4139,0.050914,0.86834,-14.313,4.6875,4.625,0.26,0.48,0.09,0.60549,-0.50093,0.61191,-0.089424,52.625,39.188,137.88,0.76,-1.05,-0.34
0.27076,-0.41381,0.04779,0.86786,-21.563,3.4375,9,0.02,0.49,0.41,0.59571,-0.49697,0.62955,-0.042255,50.375,35.375,138.69,0.68,-1.14,-0.33
0.2719,-0.41016,0.040958,0.86962,-16.625,-4.0625,13.438,0.21,0.36,-0.01,0.58678,-0.49324,0.64206,-0.0067193,54.688,39.5,138.44,0.74,-0.26,-0.45
0.27212,-0.40486,0.034533,0.87226,-17.813,-10.25,16.625,0.32,0.59,0.09,0.57457,-0.4889,0.65521,0.038972,40.313,30.438,131.81,0.74,0.28,-0.37
0.27412,-0.39762,0.028978,0.87521,-21.188,-14.688,14.625,0.29,0.5,-0.07,0.56583,-0.48438,0.66232,0.081682,30.438,16.688,124.56,0.94,0.6,-0.42
0.27735,-0.39036,0.024272,0.87742,-28.875,-23.063,13.063,0.16,0.39,0.09,0.56046,-0.48061,0.66538,0.11045,23.313,12.875,111.13,1.04,1.22,-0.13
0.28164,-0.38322,0.018039,0.87958,-24.938,-10.375,7.25,0.44,0.39,-0.18,0.55197,-0.4783,0.66778,0.14358,16.25,16.625,97.188,0.95,1.51,0.13
0.2843,-0.37973,0.014313,0.8802,-20.5,-9.125,2.6875,0.13,0.44,-0.15,0.54573,-0.47734,0.66922,0.16271,13.625,18.938,68.438,0.2,3.03,0.21
0.28658,-0.3771,0.011183,0.88066,-11.188,2.75,-1.5625,0.47,0.41,-0.08,0.53898,-0.47791,0.67086,0.17625,4,16.313,23.75,-0.23,3.75,-0.21
0.28729,-0.37935,0.010703,0.87939,1,11.75,-5.3125,0.24,0.51,0.31,0.53556,-0.47906,0.67294,0.17531,2.75,14.938,-13.75,-0.47,3.66,-0.16
0.28655,-0.38355,0.014992,0.87785,15.25,8.4375,-10.063,0.23,0.26,0.38,0.5352,-0.48127,0.67523,0.16113,-3.3125,2.3125,-58.875,-0.5,2.71,-0.29
0.28522,-0.38747,0.019788,0.87645,19.688,10.313,-13.625,0.27,0.4,0.57,0.54042,-0.48303,0.67565,0.13424,-10,-8.8125,-84.313,-0.32,2,-0.22
0.28371,-0.39226,0.026702,0.87456,19.25,6.25,-10.5,0.43,0.49,0.65,0.5478,-0.4814,0.67595,0.10641,-10.625,-23.938,-112.31,-0.02,1.29,-0.1
0.28193,-0.39594,0.032887,0.87332,19.875,5,-9.8125,0.14,0.43,0.35,0.55966,-0.47795,0.67409,0.063181,-6.9375,-32.313,-130.44,0.7,0.98,-0.16
0.28163,-0.39861,0.039253,0.87193,21.125,4.75,-10.125,0.13,0.45,0.23,0.56867,-0.47692,0.66959,0.026815,-24.313,-36.813,-147.75,1.07,0.2,-0.33
0.28009,-0.40162,0.046952,0.87061,19,-0.3125,-12.563,0.23,0.39,-0.07,0.58489,-0.47377,0.6577,-0.026695,-31,-52.813,-160.56,2.09,-0.62,-0.21
0.27985,-0.40308,0.052369,0.86981,23.938,0.875,-16.313,0.16,0.04,-0.21,0.59415,-0.47222,0.64745,-0.069245,-41.125,-43.313,-164.38,2.71,-0.68,-0.62
0.27828,-0.40587,0.063366,0.86821,31.375,-6.625,-15.063,-0.05,0.09,0.16,0.59983,-0.4774,0.62976,-0.12541,-64.188,-31.688,-162.81,1.66,-1.36,-0.65
0.27542,-0.40682,0.075721,0.86774,34.563,-7.625,-12.063,-0.13,0.26,-0.07,0.60847,-0.48325,0.60286,-0.1812,-78.625,-55.75,-162.44,1.8,-1.63,-0.78
0.27332,-0.40546,0.085381,0.86804,34.125,-16.875,-7.375,0.22,0.17,0.08,0.61381,-0.48806,0.5795,-0.22177,-80.813,-49.938,-157.75,2.18,-2.47,-0.29
0.27051,-0.40144,0.096542,0.8696,28.813,-21.5,-5.875,0.45,0,-0.35,0.61771,-0.4946,0.5478,-0.27111,-78.375,-49.375,-147.31,2.43,-3.22,-0.04
0.26958,-0.39806,0.10256,0.87078,17.688,-11.625,-3.1875,0.11,-0.23,-1.4,0.61957,-0.502,0.51734,-0.31042,-75,-40.813,-116.13,2.84,-5.12,0.23
0.27043,-0.39742,0.10551,0.87052,1.75,0.6875,-7.9375,0.2,-0.74,-1.81,0.61463,-0.50853,0.50063,-0.33642,-56.5,-10.875,-63.75,2.54,-5.63,0.24
0.27242,-0.40252,0.10613,0.86744,-6.0625,18.563,-16.563,0.03,-1.22,-1.51,0.61084,-0.51283,0.49738,-0.34134,-20,6.8125,4.1875,1.65,-5.95,0.6
0.27701,-0.41225,0.10251,0.86192,-12.688,31.375,-21.563,0.29,-0.95,-0.48,0.60915,-0.51468,0.50579,-0.32902,17.375,17.188,46.938,1.3,-5.05,0.87
0.28223,-0.42184,0.098649,0.85594,-22.063,36.813,-20.625,0.45,-0.24,0.16,0.60969,-0.51082,0.52515,-0.3024,50.688,23.438,87.75,1.22,-3.34,1.06
0.28987,-0.43392,0.090984,0.84827,-25.188,35.313,-21.188,0.12,-0.03,0.59,0.60674,-0.50905,0.5494,-0.26643,51.313,40.875,114.56,1.33,-2.36,0.64
0.29809,-0.44311,0.083889,0.84122,-25.563,35.563,-20.813,-0.42,0.18,0.28,0.60231,-0.50855,0.56844,-0.23569,50.063,44.813,129.31,0.89,-1.37,0.18
0.30503,-0.4507,0.079575,0.83517,-18.813,20,-22,-0.04,0.01,-0.03,0.59505,-0.51033,0.59085,-0.19066,46.438,43.063,134.31,1.32,-1.31,0.01
0.31094,-0.45389,0.079972,0.83123,-12.563,5.75,-18.313,0.1,0.39,0.28,0.58523,-0.51139,0.61225,-0.14555,41.25,48.375,136.69,0.84,-0.82,-0.14
0.31837,-0.45333,0.07924,0.82876,-17.063,-8.75,-11.875,0.09,0.42,0.72,0.57556,-0.51233,0.62943,-0.10114,37.375,39.563,132.88,0.03,0.23,-0.22
0.32376,-0.44956,0.077374,0.82882,-13.438,-11.625,-1.75,0.21,0.6,0.89,0.56708,-0.5119,0.64141,-0.070457,36,40.938,117.63,-0.32,0.58,-0.54
0.326,-0.4454,0.076492,0.83047,-6.6875,-14.438,1.8125,0.46,0.93,0.45,0.55686,-0.50874,0.65573,-0.034919,40.688,30.5,102.75,-0.36,1.01,-0.85
0.32709,-0.44175,0.076341,0.83191,-8.1875,-15.375,7.1875,0.56,1,0.09,0.55015,-0.50331,0.66635,-0.0066429,37.188,16.625,80.25,-0.2,1.92,-0.41
0.32865,-0.4357,0.074792,0.8346,-9.9375,-14.875,7.0625,0.67,0.88,0.09,0.54665,-0.50049,0.67121,0.00869,17.875,11.938,55.125,-0.07,1.99,-0.36
0.32929,-0.42988,0.07528,0.83735,-8.9375,-11.5,4.375,0.6,0.63,0.11,0.54276,-0.49986,0.67458,0.021351,9.0625,11.313,34.188,-0.34,2.32,-0.24
0.32964,-0.42637,0.075323,0.83899,-6.8125,-6.1875,5,0.65,0.64,0.27,0.54078,-0.50058,0.67557,0.023946,-0.25,7.75,3.0625,-0.71,2.75,-0.48
0.32991,-0.42451,0.072783,0.83994,-6.8125,-3.4375,6.875,0.5,0.74,0.74,0.54162,-0.50396,0.67263,0.017883,-16.688,-6.6875,-36.375,-1.24,3.69,-0.69
0.32933,-0.42273,0.071611,0.84124,0.125,-5.3125,8.4375,0.36,0.64,0.83,0.54754,-0.50621,0.66635,-0.003838,-21.875,-19,-69.375,-1.23,3.51,-0.73
0.32656,-0.42079,0.072138,0.84326,7.375,-5.9375,7.8125,0.34,0.34,0.85,0.55594,-0.50607,0.65883,-0.02888,-26.313,-40.688,-107.88,-0.51,2.22,-0.64
0.3231,-0.41862,0.074754,0.8454,10.938,-8.5,9.3125,0.02,0.28,0.54,0.57199,-0.50411,0.64315,-0.070372,-34.063,-59.563,-127.44,0.25,0.85,-0.7
0.32009,-0.41527,0.077227,0.84797,19.188,-9.625,10.375,0.07,0.39,0.54,0.58871,-0.5028,0.62191,-0.11761,-44.438,-58.625,-143.44,2.03,-0.02,-0.37
0.31535,-0.41344,0.083871,0.85011,22,-12.188,5.625,0.04,0.21,0.4,0.59539,-0.50461,0.60569,-0.15505,-53.125,-45.438,-150.06,1.93,-0.74,-0.67
0.30812,-0.40884,0.091331,0.85412,31.188,-17,12.5,0.15,0.46,-0.23,0.60796,-0.50371,0.57853,-0.20484,-52.875,-65.75,-152.56,1.73,-0.78,-0.29
0.30242,-0.40351,0.095875,0.85815,23.875,-18.563,18.813,-0.54,-0.08,-0.49,0.61709,-0.50286,0.55516,-0.24087,-54.5,-59.125,-147.94,2.02,-1.02,-0.12
0.29822,-0.39586,0.10114,0.86263,16.25,-32.063,17.938,0.03,0.11,-0.05,0.62241,-0.50227,0.5262,-0.28893,-57.375,-54,-147.19,1.44,-2.15,-1.13
0.29359,-0.3894,0.10579,0.86661,25,-20.313,14.188,0.31,-0.32,0.33,0.62657,-0.49895,0.50474,-0.3219,-37.625,-50.938,-137,1.72,-1.83,0.07
0.28834,-0.38753,0.11095,0.86857,18.813,-8.8125,9.875,0.05,-0.19,-0.9,0.62888,-0.49707,0.47727,-0.35991,-57.813,-42.75,-110.63,2,-2.98,0.32
0.28455,-0.38508,0.11397,0.87043,10,-5.4375,7.9375,-0.05,-0.77,-0.91,0.6259,-0.50303,0.45339,-0.38677,-63.813,-22.5,-79.375,1.74,-4.36,0.85
0.28534,-0.38491,0.11709,0.86993,9.375,4,0.75,-0.16,-1.06,-1.16,0.62272,-0.50885,0.44322,-0.39605,-37.563,-5.9375,-22.5,1.33,-5.06,1.16
0.28428,-0.38767,0.11705,0.86896,1.0625,11.063,-3.25,-0.11,-0.93,-0.7,0.6215,-0.5121,0.44177,-0.39507,-4.0625,5.5625,18.188,0.73,-4.48,1.01
0.2863,-0.39201,0.11474,0.86663,-10.063,21.875,-4,0.26,-0.48,0.16,0.62201,-0.5138,0.45119,-0.3814,22.375,14.813,60.313,0.67,-3.69,1.32
0.28706,-0.39837,0.109,0.86432,-12.063,25,-1.75,0.16,-0.4,0.39,0.62307,-0.5156,0.46789,-0.35645,32.375,24.938,91.688,0.56,-3.04,0.77
0.28671,-0.4038,0.10482,0.86245,-11.313,23.375,-0.25,0.1,-0.26,0.21,0.62237,-0.5186,0.48333,-0.33191,30.563,29.188,112.13,0.73,-2.91,0.67
0.28827,-0.40837,0.10035,0.86028,-8.6875,20.438,-0.875,-0.54,-0.15,-0.11,0.62088,-0.52384,0.50468,-0.292,34.625,34.875,135.38,1.24,-2.54,0.18
0.29101,-0.40937,0.099122,0.85895,-9.5,2.9375,-3,0.24,-0.18,0.06,0.6176,-0.52961,0.52729,-0.24512,34.75,33.313,149.31,1.06,-2.19,-0.11
0.29445,-0.40881,0.096063,0.85842,-15.063,0.3125,-1.0625,0.26,0.13,-0.01,0.61489,-0.53235,0.54407,-0.20641,41.063,32.875,157.81,1.51,-1.57,-0.42
0.29642,-0.40794,0.093114,0.85848,-16.125,-3.9375,3.4375,0.07,0.2,0.08,0.61097,-0.5327,0.56141,-0.16661,51.313,30.375,163.19,1.54,-1.17,-0.73
0.30034,-0.40259,0.088331,0.86023,-22.063,-12.813,7.875,0.19,0.23,0.35,0.60382,-0.53055,0.58432,-0.11164,57.188,36.813,164.63,1,-0.59,-0.84
0.30293,-0.39909,0.083112,0.86151,-23.938,-12.313,10.625,-0.02,0.27,-0.04,0.59696,-0.52682,0.60089,-0.071064,61.25,26.813,160.69,1.18,-0.38,-0.94
