0.72429,1.2388,1.2873,0.45149,0.77532,-1.5808,0.69677,0.73607,1.2911,-0.12705,0.21111,-1.1261,0.86657,1.0128,1.4108,0.41627,0.59558,-1.3704
0.84103,1.1073,1.3666,-2.0873,-0.35987,0.84873,0.69705,0.73861,1.2907,-0.11944,0.20851,-1.1411,0.86819,1.013,1.4097,0.39855,0.59036,-1.3653
0.84931,1.1055,1.3621,-2.1042,-0.32459,0.8834,0.69709,0.74042,1.2908,-0.12074,0.21108,-1.1472,0.86819,1.013,1.4097,0.39855,0.59036,-1.3653
0.85505,1.1057,1.3612,-2.0927,-0.29725,0.92046,0.69698,0.74187,1.2909,-0.11797,0.21228,-1.1541,0.86819,1.013,1.4097,0.39855,0.59036,-1.3653
0.86433,1.1062,1.3614,-2.0939,-0.27755,0.88775,0.69687,0.74383,1.2907,-0.117,0.21446,-1.1695,0.86819,1.013,1.4097,0.39855,0.59036,-1.3653
0.83015,1.1801,1.3179,-0.74673,0.19605,-0.44988,0.69714,0.74593,1.2909,-0.11624,0.21586,-1.178,0.88,1.0109,1.408,0.43022,0.55984,-1.4549
0.80243,1.2583,1.2798,0.63172,0.627,-1.7912,0.69715,0.74889,1.2918,-0.093264,0.21766,-1.2059,0.8956,1.0087,1.4088,0.48991,0.52388,-1.5721
0.81012,1.2627,1.2887,0.67051,0.61757,-1.8133,0.69785,0.75072,1.2919,-0.091295,0.21804,-1.2135,0.89843,1.0085,1.4115,0.52732,0.52387,-1.6119
0.81483,1.2658,1.2963,0.69848,0.61499,-1.8335,0.69855,0.75204,1.2919,-0.086549,0.21664,-1.2199,0.90101,1.0086,1.4141,0.54634,0.52155,-1.6169
0.81922,1.2699,1.3076,0.73502,0.61359,-1.8513,0.6994,0.75341,1.2919,-0.085026,0.21646,-1.2307,0.90377,1.0089,1.4178,0.57437,0.51814,-1.6225
0.82159,1.2731,1.317,0.7629,0.60585,-1.8413,0.70014,0.75424,1.2918,-0.083522,0.2156,-1.2369,0.90422,1.009,1.4205,0.62466,0.51666,-1.6713
0.82305,1.2774,1.3335,0.81171,0.61686,-1.8654,0.70161,0.7556,1.2921,-0.076432,0.21247,-1.2481,0.90537,1.0097,1.4256,0.67884,0.5229,-1.7042
0.82217,1.2805,1.3472,0.84942,0.62374,-1.8658,0.70273,0.75644,1.2922,-0.074471,0.21271,-1.2545,0.90601,1.0104,1.4298,0.71464,0.52909,-1.716
0.81916,1.2828,1.3611,0.88618,0.64007,-1.8751,0.70386,0.75692,1.2924,-0.071531,0.2117,-1.2589,0.90591,1.0114,1.4342,0.74301,0.54357,-1.72
0.81284,1.285,1.379,0.93149,0.66819,-1.8929,0.70558,0.7574,1.2927,-0.064219,0.20997,-1.2624,0.90435,1.0125,1.4397,0.78479,0.56673,-1.7332
0.80796,1.2857,1.3895,0.95533,0.68617,-1.8966,0.70637,0.75703,1.293,-0.066812,0.21082,-1.2648,0.90345,1.0133,1.4432,0.80714,0.57516,-1.7324
0.79894,1.2858,1.405,0.98685,0.7113,-1.8844,0.70735,0.7567,1.2933,-0.065287,0.21064,-1.2665,0.90083,1.0142,1.4482,0.83547,0.59309,-1.7317
0.78852,1.2853,1.4202,1.0176,0.74106,-1.8802,0.70886,0.75605,1.2936,-0.063323,0.20768,-1.2591,0.89805,1.0152,1.4531,0.85984,0.61525,-1.7229
0.78092,1.2843,1.4296,1.0363,0.76903,-1.8922,0.7099,0.75579,1.2937,-0.06109,0.20506,-1.2469,0.89572,1.0157,1.4561,0.88116,0.6326,-1.7276
0.76727,1.2816,1.4434,1.0512,0.78736,-1.8181,0.71076,0.75444,1.2936,-0.06538,0.20484,-1.2149,0.89109,1.0166,1.4605,0.89811,0.66206,-1.7183
0.7586,1.2794,1.4502,1.069,0.82156,-1.8566,0.7122,0.75279,1.2936,-0.068298,0.20099,-1.225,0.88832,1.017,1.4626,0.90262,0.68063,-1.7083
0.74346,1.2747,1.4589,1.0634,0.85678,-1.8073,0.71321,0.75146,1.2936,-0.067221,0.20091,-1.2308,0.88325,1.0174,1.4658,0.91135,0.70899,-1.6926
0.73118,1.2701,1.463,1.0529,0.88327,-1.7625,0.71338,0.75019,1.2934,-0.070242,0.20371,-1.2146,0.87928,1.0176,1.4673,0.90094,0.7314,-1.6645
0.72204,1.2664,1.4642,1.0375,0.91078,-1.7483,0.71378,0.74892,1.2934,-0.073311,0.20423,-1.2067,0.87616,1.0177,1.4676,0.89024,0.7506,-1.6448
0.70807,1.2605,1.463,1.0182,0.97306,-1.8032,0.71454,0.74712,1.2933,-0.073229,0.20449,-1.1958,0.87151,1.0178,1.4669,0.87274,0.77035,-1.6253
0.70164,1.2577,1.4613,0.99207,0.98491,-1.7685,0.7149,0.74619,1.2932,-0.075807,0.20489,-1.19,0.8695,1.018,1.4663,0.85766,0.78111,-1.6037
0.68608,1.2498,1.453,0.91323,1.0278,-1.7175,0.71571,0.74458,1.293,-0.078574,0.20521,-1.1756,0.86441,1.0183,1.4636,0.8069,0.80265,-1.5468
0.67912,1.246,1.4469,0.86379,1.0477,-1.695,0.71605,0.74379,1.2928,-0.079114,0.20565,-1.1682,0.86245,1.0183,1.4614,0.78198,0.8075,-1.521
0.673,1.2424,1.4391,0.80175,1.0541,-1.6435,0.71628,0.74316,1.2928,-0.080636,0.20672,-1.1601,0.8605,1.0183,1.4585,0.75018,0.81338,-1.4897
0.66523,1.2364,1.4224,0.69402,1.0629,-1.5772,0.71656,0.74153,1.2929,-0.083255,0.20898,-1.1472,0.85806,1.0179,1.4528,0.69592,0.80772,-1.4449
0.66081,1.2313,1.4021,0.5832,1.0673,-1.5358,0.71649,0.73937,1.2923,-0.095157,0.21535,-1.1301,0.8566,1.0178,1.4459,0.63495,0.79335,-1.3978
0.66007,1.2281,1.3839,0.50275,1.0602,-1.5166,0.71648,0.73736,1.2923,-0.094202,0.21769,-1.1232,0.85636,1.0174,1.4401,0.58091,0.77384,-1.3641
0.66189,1.2252,1.3648,0.42537,1.0419,-1.5034,0.71642,0.7362,1.292,-0.098696,0.21922,-1.1129,0.85662,1.0171,1.4344,0.53587,0.75258,-1.3422
0.66622,1.2236,1.3462,0.37553,1.0215,-1.5133,0.71613,0.73541,1.2918,-0.10213,0.22155,-1.1077,0.85766,1.0165,1.4284,0.48508,0.73089,-1.3113
0.67304,1.2231,1.3284,0.34165,0.99367,-1.5289,0.71564,0.73474,1.2917,-0.10608,0.22257,-1.1012,0.85963,1.0159,1.4226,0.4435,0.71505,-1.3006
0.68448,1.2233,1.3084,0.32128,0.94636,-1.5378,0.71506,0.73467,1.2917,-0.10975,0.22211,-1.1002,0.86275,1.0155,1.4169,0.40978,0.68016,-1.3029
0.69516,1.2244,1.2949,0.32138,0.89632,-1.5275,0.7144,0.73469,1.2914,-0.11373,0.22205,-1.1023,0.86611,1.0152,1.4133,0.39224,0.65307,-1.308
0.70407,1.2255,1.2863,0.32821,0.85977,-1.526,0.71396,0.73513,1.2914,-0.10982,0.22031,-1.1111,0.86856,1.0148,1.4113,0.38256,0.6359,-1.3213
0.71368,1.2272,1.2799,0.34781,0.80855,-1.48,0.71388,0.73573,1.2909,-0.11841,0.21844,-1.1235,0.87201,1.0144,1.4094,0.37616,0.61824,-1.3299
0.73084,1.2312,1.2716,0.3798,0.72606,-1.4119,0.71211,0.73745,1.2911,-0.11928,0.22369,-1.1158,0.87792,1.0137,1.4075,0.37157,0.59223,-1.3525
0.7456,1.2351,1.2683,0.40476,0.69324,-1.4373,0.71131,0.73875,1.2911,-0.11993,0.22407,-1.1223,0.88337,1.013,1.4067,0.38409,0.57434,-1.3814
0.85413,1.1068,1.3632,-2.1083,-0.36024,0.82151,0.71101,0.74027,1.2913,-0.11709,0.22369,-1.1316,0.88337,1.013,1.4067,0.38409,0.57434,-1.3814
0.86274,1.1072,1.3643,-2.1051,-0.33708,0.80113,0.71071,0.7415,1.291,-0.11608,0.22094,-1.1448,0.88337,1.013,1.4067,0.38409,0.57434,-1.3814
0.86844,1.1072,1.3656,-2.087,-0.30426,0.86183,0.71001,0.74254,1.2913,-0.11128,0.22187,-1.1589,0.88337,1.013,1.4067,0.38409,0.57434,-1.3814
0.87768,1.1074,1.3698,-2.0692,-0.27655,0.8645,0.70924,0.74495,1.2916,-0.099888,0.22059,-1.1749,0.88337,1.013,1.4067,0.38409,0.57434,-1.3814
0.88237,1.1071,1.3732,-2.0486,-0.25354,0.91173,0.70841,0.74607,1.2921,-0.084213,0.22175,-1.1945,0.88337,1.013,1.4067,0.38409,0.57434,-1.3814
0.81446,1.2599,1.2951,0.63747,0.60189,-1.7318,0.70792,0.74768,1.2922,-0.079113,0.22188,-1.2086,0.90667,1.0065,1.417,0.53926,0.52533,-1.5967
0.81972,1.2635,1.3066,0.68047,0.59207,-1.7443,0.70772,0.74846,1.2922,-0.073983,0.21992,-1.2181,0.90855,1.0055,1.4207,0.57472,0.52622,-1.6175
0.82255,1.2668,1.3193,0.71924,0.57577,-1.7247,0.7077,0.74882,1.2921,-0.06831,0.21527,-1.2235,0.90936,1.0047,1.4251,0.61312,0.52508,-1.6364
0.82226,1.2703,1.337,0.77384,0.59339,-1.7721,0.70748,0.7489,1.2926,-0.061874,0.21477,-1.2313,0.90876,1.004,1.4308,0.6617,0.52917,-1.6563
0.81775,1.2732,1.3561,0.82638,0.60065,-1.7573,0.70727,0.74843,1.2929,-0.061496,0.21534,-1.2361,0.90707,1.0039,1.4366,0.71633,0.54229,-1.6812
0.81138,1.2746,1.372,0.86877,0.61877,-1.7582,0.70734,0.74774,1.2932,-0.056077,0.21395,-1.2379,0.90444,1.0037,1.4413,0.7566,0.56044,-1.6996
0.80477,1.2751,1.3843,0.90099,0.64052,-1.7651,0.7073,0.74707,1.2935,-0.055107,0.21466,-1.2367,0.90236,1.004,1.4449,0.78511,0.57285,-1.7046
0.79712,1.2751,1.3964,0.92905,0.6555,-1.7477,0.7071,0.74627,1.2935,-0.053741,0.2139,-1.2368,0.89961,1.0044,1.4484,0.80825,0.5905,-1.7024
0.78208,1.2738,1.4161,0.97729,0.70484,-1.7748,0.70745,0.74436,1.2941,-0.048395,0.21295,-1.225,0.89425,1.0049,1.4539,0.84115,0.62208,-1.6952
0.77214,1.2725,1.4275,1.0052,0.73299,-1.7859,0.70806,0.74328,1.2945,-0.047443,0.21056,-1.2076,0.8903,1.0051,1.457,0.85929,0.64578,-1.6951
0.7541,1.2684,1.4441,1.0367,0.77351,-1.7593,0.70693,0.74134,1.2943,-0.06052,0.21905,-1.1658,0.88351,1.0057,1.4619,0.88676,0.68303,-1.6879
0.74285,1.2652,1.4529,1.0495,0.80044,-1.7404,0.70821,0.73961,1.2955,-0.045061,0.21385,-1.1902,0.87923,1.0059,1.4642,0.90251,0.70707,-1.6881
0.73133,1.2618,1.46,1.052,0.81545,-1.6835,0.70824,0.73807,1.2958,-0.04336,0.21518,-1.1818,0.87528,1.0058,1.4661,0.87681,0.73941,-1.6313
0.71187,1.2548,1.4694,1.0548,0.85661,-1.6318,0.70875,0.73593,1.2961,-0.047609,0.21592,-1.1675,0.86804,1.0062,1.4688,0.87438,0.77856,-1.608
0.70009,1.25,1.4737,1.0502,0.89906,-1.6374,0.70915,0.73488,1.2963,-0.047843,0.21728,-1.1569,0.86397,1.0065,1.4698,0.85968,0.8069,-1.5788
0.68067,1.2413,1.4767,1.0377,0.97588,-1.6881,0.71033,0.73553,1.2958,-0.041079,0.21586,-1.1391,0.85695,1.0071,1.4705,0.84077,0.8435,-1.5458
0.66582,1.2336,1.4761,1.0009,0.99511,-1.5974,0.71132,0.73424,1.2958,-0.039908,0.2162,-1.1233,0.85152,1.007,1.4699,0.82061,0.87069,-1.5234
0.65311,1.2268,1.4732,0.94598,1.0216,-1.5328,0.71209,0.73307,1.2955,-0.039501,0.21754,-1.1121,0.84716,1.0073,1.469,0.77266,0.89292,-1.4607
0.63471,1.216,1.4655,0.84267,1.0724,-1.4669,0.71356,0.73171,1.2951,-0.041389,0.2163,-1.0916,0.8405,1.0077,1.4664,0.70558,0.91261,-1.382
0.62565,1.2104,1.4598,0.77042,1.124,-1.4865,0.71443,0.73075,1.2952,-0.045172,0.21709,-1.0774,0.83737,1.0079,1.4642,0.65289,0.92192,-1.3245
0.61753,1.2055,1.4526,0.69671,1.1367,-1.4302,0.71529,0.7303,1.2951,-0.048366,0.21713,-1.0612,0.83407,1.0083,1.4616,0.62225,0.92583,-1.3032
0.60843,1.1995,1.4415,0.58976,1.1512,-1.362,0.71627,0.72856,1.2951,-0.05623,0.2173,-1.0472,0.83052,1.0085,1.4577,0.54971,0.92891,-1.231
0.59951,1.1932,1.4255,0.45398,1.1488,-1.2646,0.71743,0.72697,1.2948,-0.057809,0.21697,-1.0237,0.82647,1.0093,1.4528,0.47978,0.91765,-1.1706
0.59409,1.1882,1.4071,0.32815,1.1406,-1.1999,0.71836,0.72576,1.2946,-0.065354,0.21701,-1.0066,0.82408,1.0102,1.447,0.40278,0.8931,-1.0984
0.59263,1.186,1.3948,0.25653,1.1379,-1.1917,0.71875,0.7248,1.2946,-0.070636,0.21772,-0.99704,0.82319,1.0106,1.4432,0.3739,0.8781,-1.0822
0.59274,1.1844,1.3819,0.20406,1.1203,-1.1709,0.71902,0.72418,1.2944,-0.072811,0.21805,-0.98881,0.82251,1.011,1.4392,0.33995,0.85938,-1.0611
0.59589,1.1832,1.3598,0.14373,1.0811,-1.1589,0.71975,0.72372,1.2942,-0.080445,0.21396,-0.98318,0.82334,1.0119,1.4326,0.31068,0.83038,-1.0656
0.59918,1.1838,1.3469,0.1137,1.0591,-1.1766,0.71989,0.7237,1.2942,-0.081969,0.21319,-0.98175,0.82433,1.0127,1.429,0.29206,0.8075,-1.0628
0.60873,1.1864,1.3272,0.11667,1.0033,-1.1846,0.71968,0.7246,1.294,-0.086133,0.21055,-0.98467,0.82775,1.0134,1.423,0.26267,0.77412,-1.0558
0.61639,1.1891,1.3172,0.10845,0.98317,-1.2245,0.71933,0.72499,1.2941,-0.088558,0.20858,-0.98921,0.83096,1.0141,1.4197,0.2629,0.75266,-1.0631
0.63198,1.1966,1.304,0.12732,0.94505,-1.289,0.71838,0.72686,1.294,-0.088728,0.20488,-0.9995,0.8368,1.0157,1.4161,0.28367,0.71627,-1.1056
0.64718,1.2046,1.2966,0.16406,0.9138,-1.3459,0.71718,0.72812,1.2939,-0.093892,0.20457,-1.0105,0.84281,1.0171,1.4145,0.29889,0.68679,-1.1325
0.65976,1.2113,1.2925,0.20014,0.8888,-1.3865,0.71621,0.72954,1.2935,-0.093399,0.20523,-1.0216,0.84758,1.0179,1.4138,0.31489,0.66978,-1.1613
0.68453,1.2247,1.2901,0.28579,0.83225,-1.4392,0.71517,0.73236,1.2932,-0.092112,0.20046,-1.0446,0.85682,1.0189,1.4141,0.35371,0.6383,-1.2248
0.70085,1.2329,1.2906,0.34507,0.7869,-1.4547,0.71423,0.73436,1.2927,-0.090916,0.20175,-1.0525,0.86311,1.0188,1.4145,0.37964,0.6226,-1.2699
0.71518,1.2394,1.2921,0.39481,0.75346,-1.479,0.71303,0.73566,1.2927,-0.091483,0.20176,-1.0498,0.86848,1.0187,1.4156,0.40878,0.60653,-1.3101
0.74216,1.2498,1.2973,0.47412,0.74272,-1.6464,0.71117,0.73731,1.2931,-0.097288,0.20763,-1.0943,0.87845,1.0175,1.418,0.46299,0.58434,-1.3899
0.75499,1.2546,1.3014,0.52347,0.71616,-1.6691,0.71086,0.73862,1.2929,-0.094363,0.20638,-1.1064,0.88392,1.0167,1.4192,0.48696,0.5728,-1.4149
0.7725,1.2613,1.3109,0.59673,0.70244,-1.7447,0.71015,0.74167,1.2935,-0.087028,0.2042,-1.1341,0.89152,1.0149,1.4208,0.54185,0.57362,-1.4863
0.78128,1.2655,1.3194,0.64803,0.68409,-1.7464,0.70998,0.74323,1.2938,-0.086282,0.20404,-1.1525,0.89494,1.0136,1.4223,0.58086,0.5827,-1.5438
0.78855,1.2699,1.3301,0.70853,0.65797,-1.7125,0.71007,0.74511,1.2941,-0.08365,0.20482,-1.1669,0.89843,1.0127,1.4242,0.61978,0.59068,-1.5809
0.79727,1.2763,1.3558,0.81483,0.65916,-1.734,0.70972,0.74818,1.295,-0.077356,0.2093,-1.2022,0.90396,1.0113,1.43,0.70137,0.60188,-1.6369
0.79886,1.278,1.367,0.85444,0.66916,-1.7578,0.70972,0.74901,1.2954,-0.07497,0.21115,-1.2153,0.90523,1.011,1.4328,0.73208,0.60771,-1.6534
0.79957,1.2801,1.3902,0.92694,0.66999,-1.7408,0.71019,0.75036,1.2961,-0.069463,0.21277,-1.2286,0.90692,1.0106,1.4394,0.79304,0.61816,-1.6803
0.79801,1.2807,1.4055,0.97516,0.69034,-1.7732,0.71012,0.75086,1.2966,-0.067017,0.21715,-1.2395,0.90715,1.0101,1.444,0.83098,0.6323,-1.7
0.79284,1.2799,1.4298,1.0484,0.71964,-1.802,0.71081,0.75157,1.2972,-0.059984,0.21877,-1.2454,0.90638,1.0092,1.4506,0.88614,0.65867,-1.7192
0.78598,1.2777,1.4475,1.0967,0.74704,-1.8235,0.7113,0.75035,1.2968,-0.065616,0.21717,-1.2398,0.90454,1.0089,1.4557,0.9229,0.68206,-1.7215
0.77953,1.2752,1.4596,1.1284,0.75994,-1.807,0.71116,0.74972,1.2968,-0.071711,0.22111,-1.2245,0.90253,1.0084,1.4597,0.94267,0.69772,-1.7192
0.76644,1.27,1.4776,1.1687,0.79204,-1.787,0.70998,0.74811,1.297,-0.076453,0.23098,-1.1902,0.8978,1.0076,1.4653,0.97528,0.72923,-1.718
0.75732,1.2664,1.4865,1.1887,0.81827,-1.7876,0.71167,0.74569,1.297,-0.077863,0.22476,-1.2147,0.89477,1.0075,1.468,0.97656,0.75003,-1.6968
0.73729,1.2573,1.5007,1.2144,0.87953,-1.7896,0.71303,0.742,1.2971,-0.088556,0.22188,-1.2125,0.88749,1.0068,1.473,0.9979,0.79057,-1.6813
0.72245,1.2507,1.5068,1.2098,0.92212,-1.783,0.71351,0.74006,1.2975,-0.074387,0.21948,-1.1912,0.88204,1.0063,1.475,0.97215,0.82372,-1.6284
0.71115,1.2455,1.509,1.1923,0.94417,-1.7405,0.71433,0.73826,1.297,-0.079011,0.2167,-1.1829,0.87783,1.0062,1.4763,0.97035,0.83267,-1.6169
0.69209,1.2359,1.5085,1.1567,0.98931,-1.6834,0.71555,0.73486,1.2964,-0.08577,0.21325,-1.1511,0.87082,1.0058,1.4767,0.93539,0.86159,-1.5632
0.68118,1.2306,1.506,1.1216,1.0341,-1.6888,0.7161,0.7335,1.2961,-0.089155,0.21444,-1.1388,0.86698,1.0053,1.4754,0.91517,0.88616,-1.5364
0.66342,1.2219,1.4979,1.0396,1.0899,-1.6473,0.71708,0.73064,1.2956,-0.089563,0.21457,-1.1178,0.85999,1.0057,1.4728,0.86807,0.91048,-1.4955
0.65462,1.2172,1.4915,0.98482,1.1005,-1.5797,0.71744,0.7289,1.2954,-0.095858,0.21579,-1.1099,0.85658,1.0058,1.4707,0.82066,0.92153,-1.4493
0.64402,1.2115,1.4825,0.89367,1.1448,-1.5645,0.718,0.72752,1.2952,-0.1005,0.21704,-1.0978,0.85249,1.0057,1.4676,0.77828,0.9324,-1.416
0.63019,1.204,1.4668,0.74531,1.1822,-1.4939,0.71902,0.72556,1.2952,-0.096003,0.21659,-1.0775,0.84652,1.0063,1.4627,0.68958,0.93683,-1.3423
0.62319,1.1997,1.4559,0.64861,1.1904,-1.4273,0.7193,0.72461,1.295,-0.10085,0.21911,-1.0692,0.84404,1.0066,1.4594,0.63763,0.93256,-1.2901
0.61427,1.1938,1.436,0.47805,1.2048,-1.3558,0.71985,0.72311,1.2948,-0.10398,0.21978,-1.0522,0.8397,1.0072,1.4532,0.55911,0.92279,-1.237
0.60981,1.1901,1.419,0.3528,1.2032,-1.2999,0.72006,0.72233,1.2945,-0.10762,0.2205,-1.0416,0.83772,1.0076,1.4477,0.49544,0.90946,-1.1926
0.60775,1.1874,1.4014,0.24474,1.1937,-1.2643,0.72014,0.72161,1.2945,-0.11186,0.22108,-1.0318,0.83655,1.0082,1.4422,0.43923,0.88956,-1.1566
0.60792,1.1858,1.3843,0.16691,1.172,-1.2449,0.7201,0.72105,1.2944,-0.11556,0.22144,-1.0267,0.83605,1.0088,1.4373,0.39933,0.86759,-1.1377
0.6094,1.1852,1.3718,0.13139,1.1449,-1.2304,0.71992,0.72094,1.2943,-0.11903,0.22131,-1.0252,0.83633,1.0095,1.434,0.37116,0.84406,-1.1159
0.61894,1.1885,1.3444,0.11321,1.0792,-1.264,0.71897,0.72182,1.2938,-0.1217,0.21996,-1.0277,0.83913,1.0109,1.4268,0.32343,0.79156,-1.0978
0.62551,1.191,1.334,0.11297,1.0572,-1.3031,0.71839,0.72261,1.2937,-0.12228,0.21902,-1.032,0.84142,1.0115,1.4241,0.32173,0.7731,-1.1105
0.63624,1.1957,1.3218,0.13535,1.0222,-1.3539,0.7174,0.72351,1.2935,-0.12065,0.21681,-1.0396,0.84523,1.012,1.4208,0.31576,0.74469,-1.1232
0.64925,1.2019,1.3119,0.18164,0.97943,-1.3952,0.71633,0.72516,1.2931,-0.12152,0.21592,-1.0494,0.84957,1.0125,1.4187,0.32256,0.71367,-1.1497
0.6602,1.2066,1.305,0.20518,0.95191,-1.4382,0.71546,0.72664,1.2929,-0.11972,0.21478,-1.0576,0.85346,1.0127,1.4173,0.32516,0.69281,-1.1645
0.80841,1.1027,1.3806,-2.0596,-0.54578,0.76135,0.7141,0.72863,1.2925,-0.11747,0.21369,-1.073,0.85623,1.0127,1.4163,0.33614,0.67871,-1.1874
0.8192,1.1037,1.378,-2.0613,-0.50053,0.78669,0.71327,0.73039,1.2922,-0.11621,0.21324,-1.0927,0.85623,1.0127,1.4163,0.33614,0.67871,-1.1874
0.83372,1.1048,1.3762,-2.0692,-0.45475,0.76427,0.71142,0.73293,1.2923,-0.11259,0.2171,-1.1026,0.85623,1.0127,1.4163,0.33614,0.67871,-1.1874
0.83932,1.1051,1.3758,-2.0607,-0.43159,0.79724,0.71034,0.73392,1.2926,-0.10905,0.21917,-1.098,0.85623,1.0127,1.4163,0.33614,0.67871,-1.1874
0.84803,1.1056,1.3761,-2.0665,-0.41518,0.75303,0.71007,0.73511,1.2926,-0.10757,0.21797,-1.1183,0.85623,1.0127,1.4163,0.33614,0.67871,-1.1874
0.864,1.1065,1.3788,-2.0358,-0.3658,0.78781,0.70938,0.73774,1.2927,-0.10583,0.21747,-1.1468,0.89206,1.0084,1.4131,0.47036,0.59145,-1.4352
0.78171,1.2545,1.3029,0.62188,0.68523,-1.6915,0.70891,0.7394,1.293,-0.10929,0.21839,-1.1597,0.89699,1.0065,1.4151,0.54817,0.58831,-1.5646
0.79363,1.2608,1.3146,0.69224,0.66339,-1.7149,0.70818,0.74135,1.2936,-0.10437,0.22077,-1.1795,0.90147,1.0054,1.4175,0.59615,0.58701,-1.6186
0.80202,1.2661,1.3291,0.75681,0.6718,-1.7985,0.70787,0.74266,1.2942,-0.10339,0.22269,-1.1966,0.90458,1.0048,1.4213,0.64632,0.58494,-1.6613
0.80701,1.2711,1.3489,0.82729,0.6716,-1.8321,0.70847,0.74401,1.2947,-0.10106,0.22088,-1.2106,0.90626,1.0048,1.4275,0.71427,0.58508,-1.7036
