2.0522,-7.8569,33.408,-55.795,29.541
3.2778,-9.2149,33.593,-55.671,29.726
6.4418,-11.002,33.665,-55.662,29.457
8.9738,-12.667,33.767,-55.298,29.008
10.707,-13.52,33.757,-55.719,29.505
12.216,-14.27,33.716,-55.566,29.469
13.428,-14.909,33.949,-55.391,29.122
15.194,-15.007,34.102,-55.801,29.342
16.545,-15.107,34.195,-55.751,29.334
17.767,-14.966,34.506,-55.432,29.085
18.584,-14.618,35.568,-55.665,29.14
19.642,-13.951,36.533,-56.198,29.532
20.505,-12.715,37.459,-56.091,30.087
20.987,-11.534,38.038,-55.713,29.745
21.034,-10.409,37.91,-54.766,30.405
20.495,-9.0573,39.488,-54.534,28.18
20.3,-7.1806,39.896,-53.638,27.822
19.718,-4.7556,40.863,-53.706,28.042
19.009,-2.4873,41.382,-53.557,28.274
18.111,-0.70666,41.634,-53.381,28.142
17.592,1.0039,42.038,-53.962,28.72
14.801,3.881,42.17,-53.611,29.601
13.533,5.6269,42.343,-54.073,30.387
11.463,6.8111,42.375,-53.493,29.97
9.1176,8.2919,42.211,-53.421,29.753
7.0202,9.4654,41.908,-53.567,29.999
4.9224,10.77,41.893,-54.21,29.725
2.6321,11.932,41.491,-54.393,30.119
0.43187,13.137,40.996,-54.621,30.252
-0.58947,13.521,40.104,-55.036,30.774
-1.9571,14.183,39.106,-55.743,31.865
-3.4278,14.603,38.128,-56.644,32.3
-5.1286,15.225,37.018,-57.568,33.292
-5.9226,14.859,36.265,-58.173,33.97
-6.5274,14.359,36.165,-58.663,34.337
-7.2297,13.592,35.727,-58.991,34.47
-7.615,12.507,35.138,-59.133,34.655
-7.6404,10.917,34.531,-59.015,34.326
-6.8002,9.2641,34.363,-58.977,34.144
-6.1109,7.8137,34.418,-58.983,34.01
-5.5555,6.4626,34.364,-58.773,33.613
-4.8461,5.5836,34.252,-58.589,33.342
-2.1428,3.2362,33.984,-58.944,34.107
-0.69625,2.2303,33.818,-59.05,34.373
0.62713,1.0988,33.93,-59.221,34.565
1.6557,-0.14468,34.31,-59.195,34.473
2.6076,-1.0497,34.682,-59.512,34.531
5.3542,-2.9794,35.034,-59.37,34.765
7.2112,-3.9123,35.398,-59.158,35.071
9.9196,-5.1273,35.707,-59.473,35.74
11.941,-5.9194,36.005,-59.574,35.719
13.516,-6.5959,36.433,-59.241,35.896
16.435,-7.2055,36.892,-58.764,35.916
17.799,-7.8478,37.916,-57.998,35.756
19.401,-8.0388,39.739,-58.144,35.3
20.83,-7.8667,40.416,-57.631,34.657
21.567,-7.6072,41.02,-56.848,33.652
23.035,-6.6534,42.242,-56.474,33.297
24.724,-5.2226,42.587,-56.362,33.417
25.633,-4.2849,43.498,-56.209,34.069
26.096,-3.3927,44.629,-55.842,34.238
26.196,-2.3129,45.52,-55.724,34.445
25.809,-1.1314,46.334,-55.348,34.373
24.887,0.16756,46.87,-54.612,33.982
24.025,1.5009,47.251,-54.235,33.474
21.725,2.9589,47.57,-53.524,32.771
19.808,3.692,47.87,-52.563,31.086
18.152,4.0493,47.037,-52.055,30.758
16.191,3.87,46.322,-51.194,29.045
14.131,3.7148,45.179,-51.609,29.826
11.794,3.6529,44.139,-52.051,28.766
9.7522,3.2684,43.397,-52.842,27.994
7.622,3.2379,42.84,-53.675,27.585
5.5484,2.9101,41.461,-54.435,30.249
3.1564,2.7512,39.981,-54.396,30.38
1.7419,2.8051,38.906,-55.549,31.628
0.93867,2.7454,37.452,-56.055,31.166
0.70824,1.6968,36.455,-57.063,31.266
0.5121,0.66759,35.376,-57.87,32.237
0.76955,-0.66095,34.546,-58.503,32.573
1.4295,-2.0899,34.206,-59,32.895
2.1434,-3.5649,33.794,-59.094,32.899
3.2088,-5.1056,33.54,-59.166,32.957
4.2832,-6.5944,33.363,-58.991,32.933
5.5954,-8.0264,33.311,-59.267,32.64
6.9105,-9.4246,33.158,-59.218,32.979
8.7456,-10.706,32.936,-59.578,33.416
9.632,-11.73,33.278,-59.383,33.121
10.788,-12.438,33.145,-58.947,32.837
12.024,-12.956,33.234,-58.772,32.974
13.372,-13.432,33.519,-58.401,32.661
15.024,-13.593,33.993,-58.636,33
16.215,-13.862,34.399,-58.221,32.886
17.28,-13.602,34.891,-58.044,33.223
18.47,-13.267,35.592,-57.774,33.082
19.323,-12.747,36.596,-57.543,32.606
20.566,-12.311,38.174,-57.639,32.25
21.391,-11.293,38.854,-57.199,31.804
22.183,-9.9108,38.922,-56.253,31.923
22.203,-8.9867,39.914,-55.782,31.749
21.957,-7.7509,40.568,-55.261,31.77
21.233,-5.9544,41.022,-54.825,31.611
20.915,-4.7344,41.291,-54.83,31.197
