0.97856,-0.12189,-0.10937,0.12488,0.7034,-0.25008,-0.33365,0.57565
0.9786,-0.12176,-0.11254,0.12183,0.6874,-0.24435,-0.31717,0.60595
0.98025,-0.11815,-0.11311,0.11113,0.67716,-0.24031,-0.29007,0.63211
0.98094,-0.11488,-0.11214,0.10943,0.65037,-0.25641,-0.27209,0.66125
0.98162,-0.10869,-0.11262,0.10925,0.62959,-0.26879,-0.25269,0.68376
0.98297,-0.10401,-0.11105,0.10305,0.58389,-0.31044,-0.24636,0.70852
0.98197,-0.079745,-0.11249,0.12934,0.55746,-0.32676,-0.22443,0.72945
0.98237,-0.070883,-0.11227,0.1316,0.56659,-0.31459,-0.18848,0.73789
0.9798,-0.050997,-0.11052,0.15866,0.54753,-0.32972,-0.1742,0.7491
0.97739,-0.020314,-0.10563,0.18206,0.54208,-0.3343,-0.14165,0.75784
0.97196,0.0094372,-0.098071,0.21349,0.53007,-0.35035,-0.13308,0.76064
0.96715,0.038955,-0.09147,0.23395,0.53016,-0.35321,-0.10784,0.76325
0.9639,0.056017,-0.08904,0.24461,0.48542,-0.39234,-0.12713,0.7709
0.96347,0.072095,-0.097293,0.23888,0.53357,-0.36049,-0.073449,0.76155
0.95889,0.088585,-0.096655,0.25168,0.55284,-0.34722,-0.052182,0.7557
0.95717,0.098479,-0.10563,0.25093,0.55362,-0.35121,-0.045612,0.75371
0.95476,0.11121,-0.12391,0.24642,0.58944,-0.32512,-0.020133,0.73922
0.95079,0.12341,-0.13422,0.25049,0.6089,-0.31035,-0.009919,0.72995
0.94548,0.13695,-0.1572,0.25019,0.64639,-0.27087,0.013677,0.71318
0.94345,0.13999,-0.17682,0.24297,0.66379,-0.25343,0.015901,0.70349
0.93359,0.1599,-0.19617,0.2537,0.70302,-0.20126,0.022489,0.68173
0.92814,0.16662,-0.21519,0.25395,0.70307,-0.21344,0.019083,0.67806
0.90808,0.21206,-0.19991,0.30075,0.73235,-0.16942,0.011243,0.65943
0.85865,0.29937,-0.11905,0.39866,0.77113,-0.084447,0.003716,0.63104
0.82993,0.33644,-0.070836,0.43934,0.77807,-0.066366,2.0564e-05,0.62467
0.83309,0.33129,-0.14326,0.41914,0.78495,0.019723,-0.0060696,0.61922
0.81414,0.35449,-0.11805,0.4445,0.79612,0.025241,-0.0095839,0.60454
0.77792,0.38973,-0.02878,0.49207,0.79478,0.026647,-0.012354,0.60618
0.76454,0.39761,0.0043693,0.50731,0.79552,0.03117,-0.001644,0.60512
0.76094,0.39783,0.0044704,0.51252,0.79443,0.045138,-0.014814,0.6055
0.75658,0.3985,-0.0044638,0.51842,0.79523,0.040494,-0.017729,0.60469
0.75709,0.39484,-0.021307,0.52005,0.79359,0.091404,-0.027366,0.60092
0.75342,0.39149,-0.022042,0.52784,0.79964,0.063335,-0.030617,0.59635
0.75331,0.38886,-0.038966,0.52895,0.79997,0.10872,-0.042792,0.58855
0.7508,0.38702,-0.044442,0.53342,0.80567,0.083127,-0.045666,0.58473
0.73993,0.38816,-0.035115,0.54828,0.81882,0.046604,-0.05021,0.56995
0.74306,0.38245,-0.072849,0.54433,0.83744,0.06064,-0.07888,0.5374
0.74423,0.37797,-0.093316,0.54272,0.84248,0.083466,-0.092648,0.52409
0.73258,0.38479,-0.064313,0.55779,0.8544,0.075612,-0.09916,0.50442
0.73662,0.37699,-0.10227,0.55209,0.86078,0.087381,-0.10771,0.48971
0.73337,0.37629,-0.11336,0.55473,0.87527,0.04667,-0.10811,0.46908
0.73128,0.37352,-0.088874,0.56375,0.88323,0.052915,-0.11528,0.45146
0.72598,0.37485,-0.086432,0.57006,0.8908,0.034946,-0.11723,0.43763
0.7423,0.35497,-0.1293,0.55341,0.90351,0.021366,-0.12636,0.40895
0.73909,0.35519,-0.13011,0.55737,0.91175,0.027719,-0.14199,0.38443
0.73689,0.35559,-0.13523,0.5588,0.91757,2.0185e-05,-0.12863,0.37619
0.7344,0.35422,-0.14109,0.56149,0.9215,-0.016845,-0.11495,0.3706
0.73386,0.35334,-0.14423,0.56196,0.92547,-0.046329,-0.10478,0.36107
0.72397,0.35789,-0.12307,0.57675,0.92962,-0.079064,-0.090067,0.3485
0.71828,0.3598,-0.10306,0.58651,0.9247,-0.12443,-0.067763,0.35335
0.75214,0.32996,-0.15574,0.54877,0.93807,-0.090151,-0.061602,0.32878
0.77418,0.30655,-0.1762,0.52501,0.93785,-0.11294,-0.037765,0.32596
0.81443,0.25858,-0.22249,0.4694,0.93247,-0.15047,0.00058388,0.32843
0.83999,0.22267,-0.24069,0.43232,0.94351,-0.11422,0.0065391,0.31096
0.86609,0.1825,-0.26055,0.38561,0.93832,-0.14559,0.032314,0.31194
0.90214,0.11193,-0.27828,0.31011,0.93661,-0.1528,0.062708,0.30899
0.92648,0.050254,-0.28403,0.24176,0.94214,-0.12368,0.073014,0.30289
0.93771,0.047351,-0.25021,0.23633,0.94109,-0.11882,0.10334,0.29925
0.95004,0.031344,-0.23101,0.20754,0.93841,-0.11678,0.11956,0.30241
0.96139,0.0029601,-0.21736,0.16872,0.91318,-0.18197,0.15615,0.32956
0.97747,-0.069407,-0.19433,0.044429,0.88276,-0.23637,0.19144,0.35808
0.98187,-0.0611,-0.17713,0.028678,0.88676,-0.21778,0.19026,0.36059
0.98736,-0.0099616,-0.1489,0.053357,0.88049,-0.21623,0.20009,0.3714
0.98875,-0.034015,-0.14501,-0.01401,0.86795,-0.23279,0.20076,0.39009
0.99034,-0.010277,-0.13678,-0.020058,0.83469,-0.28586,0.19518,0.42835
0.99086,0.018241,-0.12801,-0.038444,0.8288,-0.28544,0.17482,0.44839
0.99226,0.059464,-0.10806,-0.014645,0.80301,-0.31545,0.16391,0.47833
0.99016,0.094932,-0.099776,-0.024872,0.7735,-0.34441,0.13293,0.51519
0.98813,0.11403,-0.098098,-0.031203,0.74444,-0.37406,0.10494,0.54303
0.98383,0.14107,-0.10192,-0.042374,0.71159,-0.39543,0.061667,0.57747
0.97942,0.18244,-0.081139,-0.029447,0.67983,-0.41988,0.024206,0.60079
0.97495,0.21019,-0.069225,-0.022386,0.65697,-0.43391,-0.0090954,0.61647
0.96814,0.24725,-0.039752,-0.0012177,0.62784,-0.44944,-0.044856,0.63388
0.96665,0.25297,-0.039819,-0.0044096,0.6059,-0.46153,-0.068071,0.64439
0.96481,0.25952,-0.041816,-0.006924,0.59626,-0.46488,-0.0813,0.64942
0.96569,0.25293,-0.056862,-0.01535,0.60429,-0.45781,-0.074594,0.64783
0.96643,0.25361,-0.041165,-0.001488,0.60498,-0.45609,-0.064052,0.64953
0.9682,0.24713,-0.038697,0.0033091,0.60628,-0.45609,-0.052503,0.64934
0.97242,0.2298,-0.039256,0.0075017,0.62546,-0.4445,-0.02242,0.64087
0.97248,0.23046,-0.0084165,0.033255,0.64439,-0.43007,0.0022682,0.63229
0.98115,0.18672,-0.04858,0.010752,0.68006,-0.39895,0.047803,0.61325
0.98421,0.17001,-0.047475,0.012916,0.69385,-0.38483,0.065933,0.60508
0.98716,0.15145,-0.047199,0.018529,0.7219,-0.3539,0.090888,0.58766
0.99208,0.11438,-0.049623,0.015346,0.73987,-0.33416,0.11644,0.57217
0.99428,0.090233,-0.054058,0.018775,0.75677,-0.31134,0.13081,0.55969
0.99564,0.068477,-0.06083,0.017915,0.77918,-0.28161,0.14503,0.54088
0.99694,0.029177,-0.06925,0.021363,0.7968,-0.25538,0.15658,0.52477
0.99681,0.011929,-0.069722,0.037049,0.80529,-0.24313,0.15855,0.51696
0.99584,-0.025186,-0.080723,0.033925,0.80364,-0.25741,0.15741,0.51296
0.99407,-0.045269,-0.087215,0.046495,0.79953,-0.27392,0.14948,0.5132
0.9901,-0.086308,-0.10271,0.041249,0.80809,-0.26925,0.13814,0.50538
0.98688,-0.11161,-0.11126,0.034985,0.79401,-0.2985,0.12486,0.51463
0.98022,-0.15237,-0.12393,0.024305,0.80306,-0.29261,0.10941,0.50745
0.97288,-0.1943,-0.1251,-0.0097926,0.82209,-0.26671,0.099404,0.4931
0.96262,-0.23297,-0.13705,-0.017325,0.83951,-0.2475,0.075941,0.4777
0.95229,-0.27038,-0.13508,-0.042358,0.86328,-0.20725,0.06268,0.45593
0.93734,-0.31465,-0.13409,-0.066464,0.87142,-0.19861,0.03261,0.44735
0.92763,-0.33948,-0.13462,-0.078311,0.86767,-0.21494,0.017255,0.44794
0.9178,-0.36216,-0.13694,-0.087881,0.88388,-0.18224,-0.0040146,0.43072
0.90065,-0.40076,-0.12531,-0.11185,0.88073,-0.19803,-0.017206,0.42989
0.89439,-0.41266,-0.12835,-0.11531,0.87291,-0.22255,-0.026694,0.43335
0.87911,-0.44338,-0.10788,-0.13762,0.86943,-0.24224,-0.030344,0.42952
0.87251,-0.45618,-0.09727,-0.14549,0.8403,-0.29633,-0.043024,0.45193
0.86538,-0.46799,-0.089715,-0.15511,0.84048,-0.30488,-0.043712,0.44579
0.86825,-0.46154,-0.099419,-0.15244,0.8365,-0.31355,-0.042217,0.44741
0.86678,-0.46467,-0.091329,-0.15634,0.84079,-0.31025,-0.03689,0.44211
0.86967,-0.45913,-0.08646,-0.15938,0.83989,-0.31666,-0.025972,0.44004
0.87805,-0.4432,-0.099446,-0.15073,0.83946,-0.31945,-0.012574,0.43943
0.89239,-0.4148,-0.11234,-0.13773,0.84735,-0.30384,0.009421,0.43542
0.90709,-0.38203,-0.13478,-0.11438,0.85728,-0.28537,0.019461,0.42808
0.91642,-0.3617,-0.13386,-0.10693,0.85349,-0.28951,0.040531,0.43139
0.93578,-0.30712,-0.15728,-0.072443,0.8546,-0.28549,0.063976,0.42902
0.94524,-0.27966,-0.15684,-0.060867,0.84999,-0.28771,0.08127,0.43374
0.962,-0.21583,-0.1663,-0.017535,0.84064,-0.29749,0.10371,0.44052
0.96775,-0.19848,-0.15303,-0.025539,0.85089,-0.27434,0.11888,0.43196
0.97741,-0.15155,-0.1467,-0.013813,0.85513,-0.25561,0.1352,0.43028
0.98148,-0.13123,-0.137,-0.026562,0.87221,-0.21503,0.14726,0.41392
0.98789,-0.080771,-0.13217,0.0084731,0.85172,-0.24719,0.15947,0.43363
0.99163,-0.034396,-0.12425,0.0067106,0.84013,-0.25805,0.17175,0.44508
0.99266,-0.0029087,-0.12077,0.0054739,0.83639,-0.25979,0.16681,0.45292
0.99219,0.043335,-0.11676,0.0075901,0.81926,-0.27959,0.16546,0.47251
0.99028,0.071671,-0.11917,0.0035775,0.80887,-0.29009,0.16008,0.48575
0.98602,0.10987,-0.12522,-0.004739,0.79296,-0.30375,0.14705,0.50727
0.98355,0.13756,-0.11686,0.0066055,0.77893,-0.31732,0.13262,0.52439
0.97722,0.17015,-0.12683,0.0024884,0.7592,-0.33488,0.10789,0.54757
0.97243,0.19519,-0.12747,0.0058386,0.75582,-0.33163,0.095273,0.55649
0.96836,0.21289,-0.12991,0.0087416,0.7172,-0.37343,0.067332,0.5845
0.96509,0.21689,-0.14683,0.00064373,0.67716,-0.40776,0.038899,0.61129
0.96205,0.19752,-0.18695,-0.022179,0.65441,-0.42642,0.012228,0.62431
0.9592,0.21659,-0.18156,-0.0077978,0.66195,-0.4176,0.0092197,0.62237
0.95603,0.25704,-0.13866,0.026671,0.65358,-0.42372,0.0023585,0.62713
0.9541,0.26752,-0.1289,0.03879,0.64137,-0.43062,-0.0016649,0.63499
0.94906,0.29294,-0.091656,0.0712,0.68231,-0.39443,0.026004,0.61498
0.94976,0.28634,-0.10287,0.073377,0.66765,-0.40622,0.024892,0.62339
0.94959,0.28398,-0.10428,0.082253,0.69352,-0.37914,0.04498,0.61094
0.94891,0.28481,-0.09885,0.093148,0.6922,-0.37783,0.048105,0.61301
0.94947,0.27787,-0.10071,0.10562,0.72831,-0.33358,0.069079,0.59458
0.94927,0.27356,-0.10256,0.11633,0.73791,-0.31865,0.072136,0.59055
0.94942,0.2642,-0.11656,0.12338,0.71847,-0.341,0.070208,0.60216
0.94526,0.26906,-0.10996,0.14832,0.7622,-0.27398,0.074506,0.58175
0.94502,0.25954,-0.12416,0.15545,0.77926,-0.24494,0.069481,0.57265
0.94367,0.24559,-0.13748,0.17399,0.77578,-0.24069,0.058125,0.5804
0.94431,0.2202,-0.18724,0.15724,0.7896,-0.20962,0.048762,0.57465
0.94208,0.20995,-0.19171,0.17792,0.81074,-0.12992,0.026182,0.57021
0.93578,0.21727,-0.18948,0.203,0.81671,-0.10331,0.010323,0.56763
0.93333,0.20231,-0.20663,0.21278,0.81495,-0.074508,-0.015749,0.57451
0.92962,0.20117,-0.21377,0.22279,0.77172,-0.18507,-0.02791,0.6078
0.92826,0.19281,-0.22255,0.22722,0.78449,-0.11687,-0.04828,0.60711
0.91159,0.22686,-0.17767,0.29322,0.78508,-0.064709,-0.08062,0.61071
0.9062,0.22913,-0.1801,0.30636,0.77377,-0.077172,-0.11875,0.61743
0.89544,0.23664,-0.17394,0.33456,0.77372,-0.012675,-0.15443,0.61429
0.8902,0.23704,-0.17838,0.34574,0.76452,-0.019499,-0.17628,0.61971
0.88286,0.23708,-0.19033,0.35794,0.75653,0.0084901,-0.2121,0.61855
0.8885,0.21512,-0.22663,0.33606,0.75462,0.055032,-0.23339,0.61078
0.89252,0.19066,-0.2568,0.31797,0.75213,0.077113,-0.26397,0.59889
0.88904,0.19229,-0.2564,0.32693,0.75804,0.094388,-0.2939,0.57453
0.88884,0.18421,-0.26756,0.32319,0.76188,0.093814,-0.31282,0.55936
-0.040758,-0.45259,-0.81706,0.35485,0.77199,0.093735,-0.35998,0.51542
-0.082597,-0.42934,-0.83191,0.34171,0.78736,0.085282,-0.40243,0.45917
-0.08074,-0.42558,-0.83616,0.33646,0.80106,0.01471,-0.4227,0.42358
-0.057714,-0.43178,-0.83556,0.33477,0.81196,-0.042802,-0.44924,0.37024
-0.047986,-0.43726,-0.83568,0.32886,0.82561,-0.068118,-0.46294,0.31531
-0.00028985,-0.4503,-0.83356,0.32001,0.83008,-0.16563,-0.46884,0.25244
0.044901,-0.46456,-0.82809,0.31053,0.83532,-0.21862,-0.47228,0.17719
0.079598,-0.4742,-0.82913,0.28519,0.83331,-0.2955,-0.45529,0.10479
0.11071,-0.48234,-0.82774,0.26444,0.82861,-0.32307,-0.44363,0.11055
0.13,-0.49035,-0.82668,0.24342,0.82662,-0.36192,-0.42376,0.078357
0.18536,-0.518,-0.81104,0.19882,0.82317,-0.41853,-0.38348,0.012849
0.2349,-0.54718,-0.78945,0.14895,0.8151,-0.4403,-0.37434,0.040307
0.26468,-0.58033,-0.76557,0.084126,0.80012,-0.48351,-0.35126,0.051418
0.25639,-0.59092,-0.7625,0.060569,0.79575,-0.50052,-0.33584,0.059054
0.26552,-0.62238,-0.73619,0.012923,0.79347,-0.52164,-0.3093,0.051263
0.25775,-0.66456,-0.69965,-0.049125,0.78936,-0.53987,-0.28486,0.065573
0.23987,-0.71239,-0.65044,-0.10906,0.77308,-0.55963,-0.28018,0.10327
0.2193,-0.71969,-0.64769,-0.12022,0.76132,-0.57776,-0.26585,0.12612
0.19889,-0.72811,-0.64225,-0.13348,0.78442,-0.56526,-0.22712,0.11651
0.16251,-0.75623,-0.61134,-0.16725,0.76404,-0.58579,-0.22124,0.15539
-0.13543,0.78367,0.57539,0.1909,0.7565,-0.59498,-0.20644,0.17634
-0.10285,0.80225,0.55282,0.2005,0.73872,-0.61357,-0.18479,0.20901
-0.076603,0.81785,0.53134,0.2072,0.72649,-0.62448,-0.17198,0.22945
-0.036802,0.82817,0.51713,0.21296,0.72512,-0.62665,-0.14566,0.24554
-0.0036584,0.82438,0.52533,0.21073,0.65666,-0.67359,-0.16733,0.29506
0.00304,0.79451,0.56703,0.2173,0.6382,-0.68495,-0.15347,0.31621
0.031395,0.78183,0.5809,0.22431,0.6059,-0.70183,-0.13674,0.34874
0.057169,0.78702,0.57448,0.21749,0.60246,-0.69898,-0.11237,0.36856
0.080419,0.79752,0.56413,0.19813,0.56289,-0.71535,-0.10782,0.39976
0.10517,0.80808,0.54938,0.18475,0.55352,-0.71483,-0.095052,0.41665
0.12718,0.8192,0.53215,0.17192,0.50755,-0.73201,-0.11151,0.44059
0.15114,0.80529,0.548,0.16839,0.49985,-0.72931,-0.074471,0.46121
0.16793,0.8086,0.54272,0.15306,0.46286,-0.73724,-0.079054,0.4858
0.1918,0.7963,0.55278,0.15347,0.42183,-0.74368,-0.074181,0.51333
0.20663,0.79335,0.55359,0.14639,0.38913,-0.74702,-0.074286,0.53387
0.22839,0.78735,0.55647,0.13512,0.32427,-0.75462,-0.097879,0.56198
0.2387,0.79962,0.54076,0.10585,0.30869,-0.74939,-0.074135,0.58106
0.25631,0.79514,0.54113,0.096154,0.21104,-0.75699,-0.13663,0.60313
0.26586,0.78139,0.55392,0.10918,0.15227,-0.75468,-0.16224,0.61721
0.28134,0.78463,0.5453,0.088587,0.065003,-0.74521,-0.20048,0.63264
0.29023,0.77457,0.55413,0.093549,-0.037883,-0.72825,-0.29277,0.61847
0.29771,0.76674,0.56027,0.097873,-0.12057,-0.70399,-0.35403,0.60376
0.30196,0.77461,0.55033,0.077045,-0.15958,-0.68822,-0.35545,0.612
0.30851,0.76641,0.55704,0.084544,-0.29895,-0.6142,-0.51045,0.52233
0.31201,0.76723,0.55517,0.076145,-0.31222,-0.61048,-0.49388,0.53471
0.31202,0.76933,0.55316,0.069214,-0.31587,-0.60885,-0.50055,0.52818
0.31022,0.77719,0.54486,0.053561,-0.25106,-0.65259,-0.42639,0.57383
0.84095,0.30931,0.174,-0.40847,-0.1175,-0.70783,-0.27844,0.63847
0.84896,0.30159,0.20046,-0.38487,-0.081085,-0.7207,-0.25877,0.63801
0.85558,0.29224,0.20736,-0.3736,0.095257,-0.74498,-0.098175,0.65291
0.86131,0.28439,0.22067,-0.35856,0.21942,-0.7401,0.00082121,0.63569
0.87271,0.26728,0.24133,-0.3297,0.32193,-0.73064,0.057801,0.59932
0.87971,0.25355,0.26322,-0.30419,0.32453,-0.74294,0.025265,0.58488
0.89396,0.21933,0.29633,-0.2548,0.4024,-0.73276,0.058839,0.5456
0.89314,0.22839,0.2656,-0.28214,0.50835,-0.69183,0.12612,0.49703
0.89685,0.22362,0.25026,-0.28813,0.55966,-0.67343,0.13989,0.46229
0.89727,0.2243,0.21518,-0.31351,0.58382,-0.6804,0.10114,0.43125
0.89198,0.22502,0.17383,-0.35144,0.59739,-0.68499,0.076473,0.40997
0.89268,0.21611,0.16308,-0.36032,0.61137,-0.69296,0.036517,0.3804
0.90012,0.20486,0.17939,-0.34006,0.62416,-0.69545,0.0059239,0.35601
0.90689,0.19239,0.18924,-0.3236,0.65637,-0.68659,-0.018445,0.31214
0.9075,0.18991,0.17973,-0.32875,0.66289,-0.69048,-0.045691,0.2859
0.90775,0.1873,0.1747,-0.33224,0.66207,-0.69585,-0.079635,0.26667
0.9019,0.18884,0.15235,-0.35737,0.70032,-0.67203,-0.091683,0.22254
0.90025,0.18779,0.14556,-0.36481,0.70261,-0.67404,-0.11246,0.19837
0.89903,0.18479,0.13272,-0.37415,0.71387,-0.6673,-0.13103,0.16712
0.89769,0.18238,0.12591,-0.38084,0.72257,-0.66084,-0.13943,0.14746
0.89632,0.18239,0.12051,-0.38577,0.70493,-0.67264,-0.17069,0.14664
0.89393,0.17887,0.11583,-0.39431,0.71521,-0.66921,-0.15931,0.1235
0.14751,0.8868,0.4379,0.0082972,0.71585,-0.66865,-0.16201,0.11922
0.15179,0.87668,0.4562,0.016626,0.70751,-0.67481,-0.16877,0.1248
0.15802,0.86989,0.46657,0.025174,0.70909,-0.67686,-0.15385,0.12402
0.16175,0.86092,0.48118,0.033419,0.71758,-0.66953,-0.13642,0.13492
0.16255,0.85791,0.48612,0.035517,0.72209,-0.66808,-0.11642,0.13677
0.16656,0.84768,0.5017,0.044704,0.72413,-0.66412,-0.09539,0.15963
0.16833,0.84657,0.50299,0.044492,0.71815,-0.66946,-0.081998,0.17134
0.17399,0.83825,0.51409,0.05261,0.72615,-0.66031,-0.057288,0.18276
0.172,0.84135,0.51065,0.042176,0.71499,-0.66556,-0.033026,0.2115
0.17264,0.84312,0.50799,0.035887,0.69587,-0.67688,-0.028268,0.23832
0.16949,0.85326,0.49283,0.018384,0.70173,-0.66327,0.014,0.25971
0.17657,0.84273,0.50794,0.024981,0.70872,-0.6505,0.047099,0.26897
0.18788,0.82866,0.52633,0.0317,0.67378,-0.6703,0.051317,0.30674
0.19073,0.82606,0.5295,0.029731,0.65201,-0.6719,0.077736,0.34262
0.20516,0.81175,0.54548,0.037779,0.58327,-0.70386,0.064162,0.40032
0.21629,0.79951,0.55869,0.043247,0.59635,-0.68174,0.10973,0.40933
0.22595,0.7875,0.57105,0.051868,0.57647,-0.68155,0.12805,0.43218
0.23812,0.78118,0.57489,0.050685,0.54043,-0.68313,0.14542,0.46916
0.23346,0.80134,0.55054,0.015993,0.4705,-0.70929,0.11015,0.51323
0.24234,0.79886,0.5505,0.0057989,0.41099,-0.71669,0.10211,0.55409
0.24919,0.79712,0.55001,-7.6435e-05,0.33801,-0.73377,0.057655,0.58652
0.26589,0.7872,0.55642,0.0023796,0.29671,-0.72906,0.060879,0.61378
0.2815,0.77148,0.57035,0.016562,0.20911,-0.74028,-0.0015107,0.63895
0.28223,0.78079,0.55741,-0.0029483,0.084928,-0.74504,-0.10803,0.65271
0.28665,0.78248,0.55252,-0.016735,-0.072618,-0.72311,-0.24904,0.64017
0.2935,0.77945,0.55313,-0.01883,-0.13037,-0.70552,-0.29091,0.63294
0.29968,0.77818,0.55149,-0.022079,-0.26136,-0.64809,-0.4275,0.57351
0.3114,0.76402,0.56505,-0.0042302,-0.27364,-0.64162,-0.42093,0.57987
0.31851,0.75737,0.57003,-0.00055,-0.31564,-0.61412,-0.46922,0.55052
0.31909,0.75513,0.57264,0.0063808,-0.3215,-0.61001,-0.47282,0.54861
0.32404,0.74873,0.57809,0.014882,-0.30813,-0.61953,-0.45412,0.56126
0.31967,0.75417,0.57351,0.011208,-0.3098,-0.61459,-0.48515,0.53938
0.3164,0.75974,0.56804,0.0041387,-0.26516,-0.64262,-0.44609,0.56368
0.31498,0.75917,0.56954,0.0090407,-0.11019,-0.70902,-0.28523,0.63544
0.31498,0.75917,0.56954,0.0090407,0.032733,-0.7346,-0.14656,0.66167
0.31498,0.75917,0.56954,0.0090407,0.046414,-0.74375,-0.17077,0.6446
0.31498,0.75917,0.56954,0.0090407,0.1602,-0.74655,-0.070936,0.64185
0.31498,0.75917,0.56954,0.0090407,0.16822,-0.75446,-0.090819,0.62789
0.31498,0.75917,0.56954,0.0090407,0.3089,-0.74081,0.014085,0.5963
0.31498,0.75917,0.56954,0.0090407,0.3329,-0.74419,0.009139,0.57903
0.31498,0.75917,0.56954,0.0090407,0.4193,-0.72914,0.050962,0.53846
0.31498,0.75917,0.56954,0.0090407,0.49258,-0.70633,0.094598,0.4995
0.31498,0.75917,0.56954,0.0090407,0.53749,-0.69992,0.092625,0.46113
0.31498,0.75917,0.56954,0.0090407,0.5832,-0.68288,0.10744,0.42663
0.31498,0.75917,0.56954,0.0090407,0.59045,-0.69799,0.0681,0.39942
0.31498,0.75917,0.56954,0.0090407,0.62441,-0.68578,0.072304,0.36686
0.31498,0.75917,0.56954,0.0090407,0.64879,-0.6784,0.06556,0.33844
0.31498,0.75917,0.56954,0.0090407,0.69335,-0.65795,0.0563,0.28843
0.31498,0.75917,0.56954,0.0090407,0.70492,-0.65504,0.043834,0.2685
0.31498,0.75917,0.56954,0.0090407,0.7014,-0.66932,-0.0015114,0.24506
0.31498,0.75917,0.56954,0.0090407,0.70575,-0.67097,-0.03194,0.22515
0.31498,0.75917,0.56954,0.0090407,0.74473,-0.6411,-0.045938,0.17961
0.31498,0.75917,0.56954,0.0090407,0.75176,-0.6354,-0.066371,0.1635
0.31498,0.75917,0.56954,0.0090407,0.73052,-0.65436,-0.10483,0.16482
0.31498,0.75917,0.56954,0.0090407,0.74568,-0.64052,-0.1218,0.13734
0.31498,0.75917,0.56954,0.0090407,0.72237,-0.65745,-0.15889,0.14385
0.31498,0.75917,0.56954,0.0090407,0.70525,-0.66352,-0.19833,0.15173
0.31498,0.75917,0.56954,0.0090407,0.71636,-0.65442,-0.1945,0.14399
0.31498,0.75917,0.56954,0.0090407,0.7235,-0.64528,-0.20183,0.13939
