0.60757,0.20501,-0.37026
0.60497,0.20703,-0.36784
0.61298,0.20468,-0.36864
0.60439,0.21182,-0.36474
0.6048,0.21276,-0.36358
0.61536,0.21326,-0.36309
0.61307,0.21612,-0.35948
0.60507,0.21821,-0.35896
0.59818,0.22014,-0.3554
0.6034,0.22213,-0.35695
0.58691,0.22681,-0.35309
0.589,0.22599,-0.35066
0.60339,0.22278,-0.35742
0.6035,0.22505,-0.35605
0.61174,0.2241,-0.35808
0.58777,0.22917,-0.35108
0.58025,0.23489,-0.34631
0.60992,0.22351,-0.35626
0.59269,0.22602,-0.34921
0.59947,0.22349,-0.35263
0.59791,0.22481,-0.35293
0.60824,0.22142,-0.35313
0.60047,0.22194,-0.35062
0.60202,0.22288,-0.35093
0.60464,0.22171,-0.35133
0.60913,0.22018,-0.35391
0.60922,0.22015,-0.35224
0.60126,0.22125,-0.34919
0.60922,0.21944,-0.35138
0.60366,0.22005,-0.34998
0.60706,0.2198,-0.35058
0.60147,0.22024,-0.34843
0.59689,0.22034,-0.34795
0.59395,0.22187,-0.34642
0.59952,0.21929,-0.34673
0.59805,0.21839,-0.34284
0.63493,0.21259,-0.35927
0.63012,0.21088,-0.35908
0.63753,0.21056,-0.362
0.5986,0.21862,-0.34584
0.61172,0.21246,-0.35477
0.60874,0.21246,-0.35364
0.63674,0.20541,-0.36047
0.64044,0.20669,-0.3623
0.60141,0.21616,-0.34393
0.59134,0.21928,-0.34158
0.59122,0.21926,-0.34214
0.6459,0.20846,-0.37034
0.63106,0.20931,-0.3623
0.63024,0.20977,-0.36211
0.64671,0.20956,-0.36891
0.64798,0.20837,-0.37067
0.64238,0.20878,-0.36932
0.62435,0.21106,-0.36285
0.61951,0.21232,-0.36067
0.64453,0.20883,-0.36934
0.63634,0.20913,-0.36856
0.63201,0.20928,-0.36666
0.62824,0.20847,-0.36467
0.63189,0.20733,-0.36414
0.63115,0.20716,-0.36495
0.64024,0.20629,-0.36953
0.63771,0.20686,-0.36951
0.63308,0.20787,-0.36738
0.63851,0.20678,-0.37051
0.63728,0.2066,-0.3698
0.63079,0.20766,-0.36942
0.62966,0.207,-0.3704
0.62981,0.20577,-0.36979
0.6183,0.20662,-0.36576
0.55517,0.2168,-0.33995
0.55193,0.22008,-0.34188
0.55791,0.21835,-0.34308
0.57444,0.21173,-0.35263
0.58372,0.20696,-0.35369
0.58285,0.20783,-0.35435
0.58648,0.20639,-0.35524
0.57693,0.20752,-0.35385
0.58368,0.20562,-0.35554
0.57809,0.20687,-0.35503
0.58435,0.20404,-0.35568
0.58425,0.20365,-0.35632
0.586,0.20253,-0.35609
0.59865,0.19998,-0.36097
0.6097,0.19646,-0.36298
0.61099,0.19583,-0.36331
0.60479,0.19469,-0.36292
0.61191,0.19446,-0.36668
0.60772,0.19456,-0.36572
0.60768,0.19218,-0.36603
0.61533,0.19293,-0.36856
1.1068,-0.69542,-1.3008
1.1523,-0.70245,-1.2589
1.1238,-0.68776,-1.2728
1.1411,-0.69867,-1.2666
1.1467,-0.67491,-1.2263
1.14,-0.69511,-1.2627
1.1415,-0.69456,-1.2619
1.1393,-0.69195,-1.2601
1.1425,-0.67809,-1.2366
1.1399,-0.68827,-1.2564
1.128,-0.68407,-1.2645
1.1292,-0.67509,-1.2503
1.1277,-0.68253,-1.2643
1.1261,-0.68365,-1.267
1.1354,-0.69039,-1.264
1.125,-0.68002,-1.2614
1.1296,-0.67761,-1.257
1.1272,-0.68013,-1.2624
1.1215,-0.68133,-1.2701
1.129,-0.67805,-1.2586
1.1236,-0.6814,-1.2668
1.1374,-0.68196,-1.2499
1.1262,-0.67905,-1.2618
1.1234,-0.67777,-1.2619
1.1174,-0.68231,-1.2733
1.1311,-0.68973,-1.2674
1.1309,-0.68914,-1.2659
1.1298,-0.68776,-1.2666
1.1197,-0.68512,-1.2733
1.1296,-0.68124,-1.2587
1.1198,-0.68264,-1.2707
1.1211,-0.68286,-1.2704
1.1228,-0.68095,-1.2662
1.1182,-0.68526,-1.2752
1.1202,-0.68279,-1.272
1.1292,-0.68077,-1.2609
1.1168,-0.68487,-1.2792
0.55622,0.3261,0.081017
0.55519,0.32357,0.084286
0.55035,0.32408,0.082186
0.55307,0.32495,0.082677
0.55109,0.32381,0.08313
0.55283,0.32462,0.082993
0.55329,0.32677,0.081015
0.55512,0.32656,0.081983
0.55541,0.32895,0.082639
0.55011,0.32467,0.083816
0.55609,0.32954,0.081313
0.56019,0.33009,0.079325
0.56002,0.33134,0.079229
0.56256,0.33302,0.075554
0.56438,0.33317,0.073696
0.57342,0.33478,0.072734
0.57057,0.33381,0.071616
0.5655,0.33226,0.070631
0.56999,0.33345,0.06862
0.57397,0.33514,0.06836
0.5763,0.33805,0.065275
0.58188,0.33944,0.06375
0.57809,0.33755,0.064144
0.57936,0.33819,0.064139
0.57861,0.33646,0.06283
0.56808,0.33351,0.066989
0.56227,0.32905,0.064832
0.56179,0.32981,0.065913
0.55466,0.32371,0.073366
0.54387,0.31803,0.078243
0.53581,0.31134,0.079542
0.52957,0.30488,0.086008
0.49566,0.28583,0.096087
0.47814,0.27617,0.10314
0.47608,0.26902,0.11179
0.44046,0.24316,0.12217
0.44064,0.23753,0.1181
1.1384,-0.68434,-1.199
1.1341,-0.68537,-1.1951
1.1405,-0.69824,-1.1887
1.1351,-0.69341,-1.1813
1.1302,-0.69288,-1.1694
1.132,-0.69774,-1.1639
1.1366,-0.69941,-1.1488
1.1366,-0.69941,-1.1488
2.8953,0.36219,-0.013287
2.8953,0.36219,-0.013287
2.8953,0.36219,-0.013287
2.8953,0.36219,-0.013287
2.8953,0.36219,-0.013287
1.0214,-0.75028,-1.7489
0.48701,1.1251,1.866
0.48701,1.1251,1.866
0.48701,1.1251,1.866
0.48701,1.1251,1.866
0.48701,1.1251,1.866
0.48701,1.1251,1.866
0.48701,1.1251,1.866
0.48701,1.1251,1.866
0.48701,1.1251,1.866
0.48701,1.1251,1.866
0.48701,1.1251,1.866
1.0423,1.3995,-2.0849
1.0321,1.1173,-2.0793
0.85961,-1.1732,-0.70869
0.74328,-1.1575,-0.82909
0.78137,-1.1607,-0.79417
1.3658,-1.12,-0.19769
1.3658,-1.12,-0.19769
2.1602,1.3502,0.58591
2.1514,1.3511,0.61889
1.1457,-0.6914,-1.2232
1.1327,-0.66253,-1.2238
1.1282,-0.65987,-1.2393
1.1205,-0.66123,-1.2664
1.1208,-0.6538,-1.2675
0.97131,0.9233,1.222
-2.6077,0.13293,0.097859
-2.5169,0.11647,0.088373
-2.5095,0.096171,0.075632
0.53093,0.38519,-0.13797
0.38831,0.41395,-0.087591
0.37566,0.42591,-0.090113
0.3796,0.44926,-0.10614
0.39441,0.46651,-0.12306
0.39365,0.47609,-0.1235
0.40645,0.49284,-0.13919
0.41438,0.50059,-0.15376
0.25392,0.90995,2.5659
0.23805,0.89165,2.5801
0.26999,0.90483,2.5301
0.26686,0.8913,2.5276
0.25468,0.88384,2.5481
0.26998,0.88194,2.517
0.26191,0.87481,2.5275
0.27029,0.87271,2.5134
0.27686,0.87608,2.5058
0.27421,0.8776,2.514
0.27045,0.8747,2.5193
0.25839,0.86415,2.5307
0.25636,0.86764,2.5425
0.26127,0.87536,2.5489
0.25105,0.86953,2.5683
0.25882,0.88199,2.5755
0.24244,0.87168,2.5999
0.24298,0.87997,2.6182
0.23363,0.8689,2.6298
0.23297,0.87062,2.6481
0.22521,0.8763,2.6818
0.21719,0.87978,2.715
0.21042,0.87672,2.7394
0.40869,0.38376,-0.066342
0.39543,0.36514,-0.048906
0.39768,0.35398,-0.043317
0.37051,0.32375,-0.022484
0.38943,0.30892,-0.016662
0.34588,0.29929,-0.0033463
0.34717,0.28293,0.0062795
0.35499,0.2617,0.017019
0.35644,0.24657,0.028791
0.35252,0.22872,0.038058
0.3344,0.20005,0.064239
0.32388,0.18762,0.0591
0.36221,0.17614,0.072945
0.31387,0.15147,0.081101
0.3009,0.11866,0.073867
0.29814,0.10454,0.076976
0.27398,0.087495,0.083133
-0.21295,-0.19141,-0.17372
-0.22864,-0.20945,-0.18909
-0.23086,-0.23207,-0.19281
-0.15756,-0.22678,-0.17002
-0.16722,-0.25048,-0.17703
-0.18014,-0.27073,-0.18289
-0.17906,-0.28351,-0.1824
-0.15823,-0.29643,-0.16855
-0.16238,-0.30701,-0.17481
-0.16641,-0.32108,-0.17342
-0.15318,-0.3258,-0.17522
-0.14738,-0.33054,-0.16552
-0.14005,-0.33401,-0.15955
-0.13634,-0.33399,-0.15672
-0.12644,-0.33217,-0.15037
