-8.59830,-8.85140,18.76400,56.80600,24.02800
-9.26660,-8.93080,17.26100,53.60600,23.99800
-10.04600,-8.98730,15.42700,49.04800,23.77900
-10.82100,-9.18250,12.23800,44.20200,24.36300
-11.85200,-9.12540,11.49300,40.46300,23.73100
-12.72700,-9.12110,9.60600,35.10300,23.24000
-13.43200,-8.96820,7.65670,31.25600,22.12100
-14.28500,-8.79650,5.40970,27.06100,22.18400
-15.11100,-8.33440,5.32450,24.06100,20.54500
-15.54400,-7.77940,4.73590,20.79600,18.83500
-16.29600,-7.62010,3.20040,18.62500,18.08100
-16.76600,-7.30180,3.43790,17.71100,16.78200
-17.24200,-6.89520,4.27310,17.58900,15.94200
-17.01500,-6.88480,4.09270,18.27900,16.57300
-16.81700,-6.88910,5.58390,19.44600,17.25300
-16.14900,-7.23500,7.30170,20.62900,19.42800
-15.78600,-7.43060,8.85850,21.91000,21.38200
-14.87800,-7.49170,11.02600,23.77900,23.29800
-14.36300,-7.25940,13.79700,24.56600,24.10700
-13.52800,-7.08990,17.68600,25.55600,25.53000
-12.54100,-7.05660,19.92200,25.48500,26.35700
-12.00300,-6.47820,26.22500,24.41300,24.91000
-10.91800,-6.11100,29.83800,22.88700,26.99300
-10.47100,-5.77160,32.46800,21.76000,28.92100
-10.19100,-5.24640,35.21800,19.64500,30.76200
-9.82360,-4.51860,38.78400,17.32900,31.57700
-9.79320,-3.34410,43.12200,15.21400,31.85400
-10.01200,-2.39890,44.94000,13.95800,32.78800
-10.71700,0.14424,50.03400,12.45300,30.74600
-10.97700,1.86200,50.68300,11.29300,32.17800
-12.14100,3.83980,49.70100,11.74400,38.38400
-12.64200,5.61370,50.09900,10.39300,36.20000
-13.30600,7.67090,51.93000,11.04200,35.63000
-13.01400,9.99840,56.10700,10.60400,31.18800
-12.76000,10.90800,57.56400,10.60900,30.14300
-12.57100,11.33400,59.13500,11.20200,28.58300
-12.25800,11.14300,58.94800,11.50800,28.58600
-12.23200,10.35700,56.96900,12.21000,29.79500
-12.54000,9.17370,52.87300,12.54300,28.97300
-12.89200,8.00760,48.69800,14.66800,32.89100
-12.94200,6.87160,44.46000,15.21800,28.40000
-12.94900,5.67020,41.20700,16.96000,28.94900
-13.00200,4.36380,37.25900,19.89300,29.79900
-12.79000,3.46990,35.35100,22.13400,29.16300
-12.80500,2.37010,32.53300,25.12900,28.30600
-12.87400,1.31910,30.03400,28.48500,27.60500
-12.86500,0.68726,28.13000,30.78800,26.63200
-13.35500,-0.03186,25.47100,33.91300,23.57900
-14.04000,-0.30654,23.92400,35.92200,23.68100
-14.67300,-0.53811,22.30800,37.72500,21.81500
