-9.6004,-9.1485,5.7265,29.842,20.534
-9.5473,-11.038,6.5424,32.289,19.621
-9.2736,-12.042,7.2185,34.714,18.213
-8.6214,-13.437,6.9526,38.341,19.319
-8.2261,-14.357,7.6983,41.304,19.372
-7.6543,-15.174,8.8325,43.925,19.542
-6.7365,-16.048,9.925,48.224,19.478
-5.2557,-16.908,11.387,51.869,19.633
-4.4259,-17.143,13,54.652,19.904
-3.1493,-17.319,14.536,58.504,21.744
-2.5307,-17.286,16,62.085,21.874
-2.1183,-17.221,16.882,64.63,22.413
-1.8181,-16.992,17.401,66.445,22.134
-1.7917,-16.575,17.586,68.135,22.176
-2.6521,-16.082,16.68,67.77,21.883
-2.9427,-15.693,15.88,66.402,21.308
-3.7142,-15.113,14.015,63.28,20.7
-4.3945,-14.837,12.915,60.056,19.729
-5.9506,-14.502,11.724,55.046,18.139
-6.0087,-14.438,10.631,50.787,17.609
-6.7074,-14.415,9.2921,44.891,17.796
-6.8431,-14.151,8.896,40.248,16.286
-7.3817,-13.76,7.9819,34.025,14.62
-7.6033,-13.854,6.3866,29.349,14.886
-7.4003,-13.314,5.8962,23.384,13.563
-7.607,-13.109,5.7378,19.663,12.677
-7.7546,-12.587,7.5549,16.212,10.471
-7.9314,-12.48,8.0494,14.048,10.388
-8.0173,-12.14,8.221,14.207,9.4314
-8.1401,-11.989,8.3892,15.889,8.7352
-8.3365,-12.434,7.459,18.911,12.18
-8.1593,-12.695,8.0646,21.516,12.49
-8.1199,-13.294,6.3071,25.855,15.74
-7.8302,-13.509,6.7301,29.611,16.364
-7.5375,-13.866,7.6256,34.417,17.375
-7.4019,-14.046,8.2499,38.496,18.971
-7.1857,-14.262,9.8241,43.621,19.337
-6.9048,-14.394,11.126,48.679,19.363
-6.5744,-14.424,11.99,52.233,19.583
-6.3934,-14.32,12.745,55.631,20.168
-6.0351,-14.06,13.889,59.906,20.932
-5.7432,-13.914,14.53,63.103,21.771
-5.6395,-13.773,15.424,65.683,21.519
-5.3673,-13.607,16.461,68.984,22.082
-5.3956,-13.104,17.165,70.861,21.554
-5.5875,-12.876,17.062,70.968,21.208
-6.1476,-12.717,16.444,70.594,21.237
-6.5292,-12.767,15.33,69.299,21.911
-7.0552,-12.5,14.666,65.983,20.874
-7.3297,-12.408,13.844,62.732,20.395
-8.1638,-12.422,11.845,57.973,20.797
-8.451,-12.593,10.691,52.362,20.395
-9.1231,-12.508,9.8926,48.161,20.064
-9.0365,-12.369,8.9958,43.966,20.532
-9.0675,-12.292,8.2636,37.947,19.556
-9.0632,-12.357,7.5283,33.544,18.567
-8.8619,-12.083,7.3609,28.071,17.533
-8.7985,-11.583,8.4905,24.536,15.161
-9.0779,-11.322,7.8837,21.626,15.564
-9.2725,-10.861,9.7888,20.906,13.695
-9.5746,-10.438,8.3943,22.803,15.149
-9.943,-10.23,8.5377,25.833,16.017
-10.113,-10.508,7.1446,28.928,18.18
-10.637,-10.188,7.5853,33.283,18.473
-10.541,-9.8802,9.2831,38.047,18.289
-10.633,-9.9115,10.045,41.866,19.579
-10.508,-9.9293,10.52,45.495,20.381
-10.272,-10.002,12.426,50.253,19.767
-9.7733,-10.009,13.209,55.043,19.905
-9.4955,-9.9005,13.824,58.344,19.9
-9.0246,-9.8463,15.111,62.362,20.602
-8.5493,-9.9022,15.59,64.835,20.439
-8.2626,-9.7453,15.615,67.676,20.885
-8.1591,-9.8672,16.194,69.188,20.61
-8.091,-9.9368,16.564,70.742,21.006
-8.1136,-10.005,16.714,71.041,20.211
-8.414,-10.053,16.651,70.7,20.322
-8.5835,-10.08,15.952,68.637,20.574
-8.7349,-10.219,15.274,65.145,19.77
-9.1605,-10.472,14.489,62.052,19.629
-9.2582,-10.621,13.821,58.259,19.281
-9.4036,-11.077,11.929,52.726,19.462
-9.5674,-11.152,11.058,46.682,19.369
-9.3174,-11.247,10.329,42.142,20.111
-9.1992,-11.235,9.508,35.997,18.071
-9.0955,-11.466,7.8076,31.923,18.961
-8.8088,-11.443,8.6386,26.775,17.603
-8.8579,-10.937,10.23,23.758,16.159
-9.0994,-10.824,8.7747,21.805,15.889
-9.4555,-10.427,8.1028,21.702,16.051
-9.7459,-10.528,7.0829,22.979,17.853
-10.349,-10.105,7.9814,25.512,17.27
-10.547,-10.545,6.5678,29.263,20.255
-10.838,-10.309,7.7304,32.647,19.448
-11.104,-10.013,9.4574,36.022,18.136
-11.324,-9.8961,10.582,41.029,18.881
-11.201,-9.9129,11.221,46.277,20.612
-11.006,-9.9144,12.555,49.912,19.247
-10.974,-10.039,13.666,54.611,19.84
-10.393,-9.8482,14.834,58.898,20.156
-10.096,-9.7736,15.19,61.873,20.869
-9.7514,-9.6166,15.479,65.528,20.964
-9.6516,-9.5067,15.822,67.786,21.716
-9.6121,-9.323,16.307,69.98,21.114
-9.7076,-9.3885,15.785,70.816,21.274
-9.808,-9.3228,15.267,70.529,21.508
-10.066,-9.5475,14.04,68.518,21.639
-10.417,-9.8765,13.266,65.247,21.388
-10.661,-10.052,12.478,62.211,21.12
-11.098,-10.485,11.549,57.359,21.08
-11.416,-10.746,11.153,51.628,20.455
-11.673,-10.864,10.202,45.745,21.294
-12.271,-10.844,9.611,39.601,19.21
-12.13,-10.99,6.7789,35.463,19.798
-11.81,-10.846,6.0927,29.077,19.348
-12.086,-10.233,8.4502,23.076,15.572
-12.317,-10.074,8.1758,19.443,13.732
-12.203,-9.9821,6.9878,17.327,13.012
-12.617,-9.6902,6.7434,18.215,13.473
-13.559,-9.8276,4.4078,20.531,16.402
-14.506,-9.3192,7.2814,23.17,13.945
-15.165,-9.2674,8.2125,28.328,14.538
-15.661,-9.6513,5.4706,34.253,17.527
-16.036,-10.124,3.7507,39.06,19.461
-16.611,-9.9613,4.1966,44.79,19.356
-17.05,-9.7815,4.7663,50.497,19.761
-17.048,-9.6618,5.3042,54.132,19.477
-17.06,-9.594,6.8394,57.988,18.87
-17.089,-9.568,7.2055,60.488,17.645
-16.848,-9.5843,7.4973,63.224,18.388
-16.731,-9.4982,7.6311,64.936,18.119
-16.504,-9.4679,7.736,65.579,18.367
-16.562,-9.6481,7.771,65.257,18.353
-16.511,-9.8736,7.6188,62.998,17.906
-16.267,-10.037,7.1798,60.246,18.658
-16.083,-10.334,6.8946,56.584,19.066
-15.691,-10.639,6.8298,50.697,19.182
-15.011,-10.921,5.9898,44.303,19.467
-14.585,-11.327,5.3055,39.342,18.61
-14.366,-10.929,8.1746,32.474,15.892
-13.753,-10.812,8.0582,26.051,15.428
-13.407,-10.535,7.4988,21.545,14.783
-12.61,-10.447,7.1553,17.759,14.518
-11.593,-9.9051,8.4112,13.432,11.201
-11.531,-9.6203,8.2156,11.586,10.11
-12.557,-9.1915,7.3218,10.996,10.285
-13.886,-8.8319,6.1318,12.733,13.156
-12.482,-9.1135,6.8079,15.81,13.614
-12.052,-9.0623,9.0998,17.918,12.544
-13.176,-8.8112,11.172,20.73,10.948
-13.184,-9.9714,7.584,26.205,15.378
-13.177,-10.322,7.4329,31.677,15.451
-12.713,-10.588,8.5332,36.231,15.23
-12.774,-10.563,10.641,41.942,15.399
-12.438,-11.11,10.535,47.741,17.625
-12.342,-11.192,11.025,51.815,16.409
-12.022,-11.377,10.921,55.859,17.389
-11.653,-11.415,11.108,60.54,17.986
-11.461,-11.465,11.267,63.335,18.443
-11.204,-11.416,10.931,65.668,18.533
-11.152,-11.244,10.939,66.257,18.492
-11.395,-11.148,10.5,65.341,18.856
-11.316,-11.201,9.054,63.583,19.727
-11.725,-11.299,8.2079,59.623,19.867
-12.232,-11.335,7.5277,54.653,20.213
-12.451,-11.35,7.2998,50.425,20.576
-12.907,-11.31,6.6887,44.519,20.277
-12.814,-11.246,5.9888,39.856,18.457
-12.952,-11.373,4.7644,34.156,19.061
-13.096,-10.768,6.9971,29.871,16.414
-13.473,-10.372,7.1131,24.828,15.582
-12.968,-10.379,6.8526,21.393,14.546
-12.546,-10.272,6.1783,19.013,13.675
-12.701,-9.7771,6.9436,18.134,12.124
-12.936,-9.562,6.3724,18.777,11.662
-13.142,-9.8298,4.3349,20.887,13.674
-13.401,-9.9405,3.9422,23.034,14.749
-13.936,-10.071,5.8411,27.354,14.732
-13.858,-10.215,6.7752,31.101,14.447
-13.837,-10.951,4.67,36.991,16.914
-13.384,-11.427,4.2542,42.271,17.442
-12.99,-11.503,4.7264,46.187,18.925
-12.75,-11.718,6.0144,49.738,18.902
-12.48,-11.812,7.4986,53.841,17.563
-12.202,-11.797,7.7014,56.932,17.599
-11.889,-11.822,7.6829,60.349,18.623
-11.803,-11.842,8.138,62.372,18.414
-11.782,-11.722,8.367,64.239,18.324
-11.811,-11.637,8.0766,64.722,18.985
-12.034,-11.552,7.7262,63.777,19.121
-12.221,-11.445,7.8299,61.963,18.783
-12.172,-11.451,7.0561,58.566,19.437
-12.431,-11.615,6.9036,55.062,18.87
-12.364,-11.77,6.4169,49.88,19.987
-12.815,-11.931,5.1791,45.875,20.031
-11.945,-12.118,4.843,39.849,18.88
-12.292,-12.206,5.0783,35.119,18.771
-11.708,-11.646,7.8868,28.507,15.517
-12.238,-11.282,7.7698,23.478,15.376
-11.401,-11.375,5.9564,18.355,15.782
-11.467,-10.698,6.234,15.267,13.455
-11.281,-10.448,5.3164,13.252,13.574
-11.396,-9.9265,4.4799,12.007,13.08
-11.868,-9.6808,4.7428,12.695,12.964
-12.045,-9.7481,4.7895,13.539,13.46
-11.789,-9.9806,4.7298,15.243,13.964
-11.602,-10.32,5.4258,18.444,14.604
-11.744,-10.847,5.4429,20.822,15.324
-11.599,-10.954,6.866,24.023,14.507
-10.854,-11.642,7.4707,28.797,15.227
-10.414,-12.422,5.6993,32.734,17.009
-9.6448,-12.687,7.5703,37.46,16.564
-9.0564,-12.912,9.0028,41.005,17.238
-8.1182,-13.185,10.335,44.16,16.63
-6.8684,-13.314,11.775,45.23,15.991
-5.5825,-13.318,12.809,45.547,16.216
-4.0301,-13.025,13.705,45.071,16.505
-2.2773,-13.075,14.041,43.768,17.954
-0.84169,-12.372,17.81,42.423,17.497
