-9.649360236046172545e+00,-8.864127560354988944e+00,2.019213591662321505e+01,4.910154804105060578e+01,2.264616089657415898e+01
-9.978307454351602601e+00,-8.500798001232711343e+00,1.849798779852092423e+01,4.321881385640028839e+01,2.315006186412890088e+01
-1.136188929881746823e+01,-8.124842627348572321e+00,1.504387345408886745e+01,3.685704810265177400e+01,2.241156710767380389e+01
-1.180138064034526657e+01,-7.858270033879692917e+00,1.241704601654363671e+01,3.013308640366256697e+01,2.166676457037239345e+01
-1.205363659913849439e+01,-7.576145517283231712e+00,1.088326965491539511e+01,2.353623245480664394e+01,1.998133643425519779e+01
-1.299918457602540833e+01,-7.002551880037886534e+00,1.027763367704399400e+01,2.075925270831250202e+01,1.849843848592342965e+01
-1.350331139859746976e+01,-6.281453446597483392e+00,9.734145230550367955e+00,1.718481016475521983e+01,1.652867109295337400e+01
-1.512210692832350567e+01,-5.219392681663814315e+00,9.053051099736656226e+00,1.581992945855999722e+01,1.559174934555148617e+01
-1.624221153359903980e+01,-4.895392599959750513e+00,7.922012792617664445e+00,1.282705114721174766e+01,1.513649710228223633e+01
-1.767357111873791808e+01,-4.503414042788749683e+00,7.403171929732280887e+00,1.187053402537137003e+01,1.500236593132903984e+01
-1.681984528341079965e+01,-4.794486819967575641e+00,8.954827774821048081e+00,1.233788132142937854e+01,1.510867297203754056e+01
-1.612699271815582591e+01,-4.113354609958493668e+00,9.921797900356750688e+00,1.292668995337113103e+01,1.640719825601678394e+01
-1.494840671182586256e+01,-4.157845426637537756e+00,1.016680210186420652e+01,1.459139825019767756e+01,1.815956510527831824e+01
-1.328741204382780161e+01,-4.582622492040522744e+00,1.126573337597321967e+01,1.907223250748874932e+01,1.902390202464200541e+01
-1.197889825461690982e+01,-4.914796002155716437e+00,1.208149105502335630e+01,1.690906345560042112e+01,2.021321113733340979e+01
-1.143791121540155054e+01,-6.430150594080830118e+00,1.028839015729965922e+01,1.841690091208710811e+01,2.290292152258011527e+01
-6.969950358284753733e+00,-7.778530718884242745e+00,1.497851681466774565e+01,1.876191216550049035e+01,2.604187957055646052e+01
-5.212492237585840016e+00,-6.889802542713345801e+00,1.688849427716246865e+01,1.262255229720606664e+01,2.744303810199749449e+01
-6.704653367564761268e+00,-5.907885657746492214e+00,1.774581728914210288e+01,1.078867465599700637e+01,2.925837046353409221e+01
-4.654928732330587238e+00,-5.587822139697097512e+00,2.217851119219724509e+01,1.037310852407910033e+01,3.312688919137552546e+01
-2.802018413027530741e+00,-6.127615232836900461e+00,2.772029739535422621e+01,8.758996611614218608e+00,3.630995627002046433e+01
-5.732768022076779602e-01,-6.292560791908906381e+00,3.172729842725414429e+01,9.626698989629915104e+00,3.869628607566220779e+01
-8.853336927109385357e-01,-5.433809706879541679e+00,3.147937297542631541e+01,1.022690127025718354e+01,3.965458928908897462e+01
-1.885188047464213312e+00,-3.081009675954485161e+00,2.946658683927741862e+01,9.443264161300028547e+00,4.120289595556311468e+01
-2.944823301770798096e+00,-2.474251812371955239e+00,2.593514079631624014e+01,9.070679530585898931e+00,4.206492449606989936e+01
-4.827536931317032654e+00,-2.190356806462059325e-01,2.580527182130061092e+01,8.090817984712071365e+00,4.210980351219036777e+01
-5.770541200840154872e+00,7.642379993704668806e-01,2.724048232775814782e+01,7.196498098483537831e+00,4.098555665143999249e+01
-5.520640946971395735e+00,2.632103728076979010e+00,2.990616444089819126e+01,7.242081327958150183e+00,4.026638348872199913e+01
-6.827852492072496560e+00,5.536808744890313605e+00,3.199833654353019341e+01,7.072866909020014248e+00,3.915233409580074664e+01
-6.696047250423154296e+00,7.267726394560598990e+00,3.852023947662203796e+01,7.901894576869125331e+00,3.746926416842796215e+01
