3.0116,0.25706,1.114,-0.0010219,0.042688,-0.18497
0.0068037,-0.0044271,0.03326,-0.0067603,-0.018243,-0.044643
0.00059411,-0.005528,0.011427,-0.0083479,-0.015648,-0.018169
-0.0008865,-0.002466,0.012467,-0.005138,-0.010374,-0.017031
0.00027231,0.00021094,0.00049627,0.00027157,0.00099573,-0.0021412
-0.00020758,0.00078576,-0.0023156,0.0021995,0.0049885,0.002666
-0.00024857,-0.00078452,-0.00059091,0.001171,0.00061278,0.0013118
-0.0024053,-0.00080301,-0.0057848,-0.00045803,0.00076087,0.0073942
-0.00033578,-0.00080771,0.00049058,-0.0010546,-0.00056503,-0.001986
0.00022116,2.0896e-05,0.0020792,0.0014908,0.00063545,-0.0030675
0.00077961,0.00018542,0.014809,0.00043888,-0.00099332,-0.015535
0.0030133,-0.00036891,0.012524,-0.00067661,-0.0020917,-0.014504
0.0016519,-0.0010502,0.0055673,-0.0021468,-0.0030087,-0.0069991
-0.00021479,-0.0010129,0.00018607,-0.0021499,-0.0019639,0.00073238
-0.0018574,1.3923e-06,-0.0029731,-0.00085387,0.00073987,0.0054986
-0.0018339,0.00040447,-0.0040662,0.00059793,0.0025433,0.0054968
-0.00021511,-0.00028209,-0.00067441,2.7268e-05,0.0010339,0.0010822
0.0005958,-0.00047434,-0.00046305,-0.0014697,-0.00077044,0.000274
0.00065768,0.00082212,-0.0010886,-0.00020197,1.5234e-05,-0.0007713
0.00030858,0.0011777,-0.0027497,0.0012776,0.00024655,0.00087782
-0.00021183,0.00058695,-0.0018239,-0.00015109,-0.00066751,0.00091357
-4.1063e-05,-0.00081705,-0.0013231,-0.0011208,-0.0026244,0.00066257
2.8462e-05,-0.00060345,-0.00040412,-0.0013445,-0.0008916,0.00075486
0.00034279,-0.0002945,-0.00024623,-0.0012388,-0.00066007,0.00095224
0.0023933,0.00074947,0.0020292,-0.00074666,-0.0029577,-0.0023339
-0.0024096,0.0015804,0.00097927,-0.00092869,-0.0016793,-0.00042588
-0.00070364,0.00049257,-0.0011705,-0.00099182,0.0018008,-0.0030488
0.0016175,-0.0002395,-0.0066491,0.00065385,0.0051164,0.00065418
0.0032003,0.00063063,-0.0092414,0.0027767,0.0034549,0.0062914
9.7214e-05,0.00086017,-0.0016919,-0.00014265,-0.0021318,0.0034854
-0.00012162,0.00035828,-0.0028225,-0.0020872,-0.0044011,0.0035161
-0.00046459,5.0531e-05,-0.0016484,-0.0027848,-0.0025795,0.0020841
-0.00025709,-0.00027669,-0.0002551,-0.00087572,-0.0013546,0.0021513
-0.0001492,9.7884e-05,0.00020136,-0.00023223,-0.00083345,0.0019359
2.9597e-05,-0.00058161,0.0016121,-0.00045509,-0.0016471,-0.0018331
0.00015535,-0.00037729,0.0023121,0.00062333,0.00055092,-0.0046206
0.0019199,-0.00059837,0.0078833,6.5855e-05,0.00099615,-0.012663
0.00017517,-0.00053297,0.0016107,-0.00038188,0.00074866,-0.0025798
4.579e-05,0.00078236,0.00028128,0.00072105,0.0013195,0.0017274
-0.00055228,0.0028789,-0.0041763,0.0041486,0.0064729,0.0084903
-0.00065673,0.0022392,-0.018773,0.0061243,0.0096318,0.0213
-0.00050107,-0.0005013,-0.00040525,-0.00054341,0.00040398,-0.0023053
0.00023431,-0.0019281,0.0013913,-0.0036012,-0.0054753,-0.0035129
0.00072675,-0.0007907,0.0023284,-0.0024205,-0.0036054,-0.00058081
-2.3806e-06,0.0013678,3.7784e-05,0.0015679,0.0017862,0.00064788
-0.0026723,0.00063582,-0.0073469,0.0018855,0.0031687,0.0070142
0.00013491,-0.00061216,-0.00017655,0.00017294,-0.0012772,-0.0015044
8.5384e-05,0.00020647,0.00025989,0.00066299,-0.0008963,0.0018372
0.00030431,0.00045389,0.00046701,0.00078816,-0.00031853,0.0026263
0.00049905,0.00021538,0.0017175,0.00015481,-0.0027051,-0.0015977
4.3899e-06,-0.00033014,0.0033965,-0.00056153,-0.003155,-0.0053255
-0.001312,-5.3107e-05,0.010542,-0.00099016,-0.0015478,-0.013109
-0.00035402,0.00048088,0.00049893,0.0011812,0.0011671,-0.003075
-0.00020291,0.00086639,0.0016706,0.0007027,-0.00051141,-0.0026562
-7.6485e-05,0.00051743,0.0016897,-0.00024583,-0.00095145,-0.0017955
-0.00020648,0.0001064,0.0003068,-0.00016225,0.0003319,8.5091e-05
-0.00068875,-0.00049487,-0.0028888,0.00066312,0.00086197,0.0033248
-0.0020726,0.00085103,-0.0088289,0.0015521,0.0026458,0.010992
-0.0003912,0.00078199,-0.00038829,0.00094034,-0.00015046,0.0011627
-0.00038083,-1.7601e-05,0.00013444,-9.3306e-05,0.0010875,0.00047432
-0.00034134,-0.00066491,-0.00045372,-0.00076725,0.0013203,0.00085141
-0.00011298,-9.3225e-06,-0.00012023,-0.00064557,0.00080549,4.4432e-06
0.0017266,-0.00034223,0.0011426,1.209e-05,-0.0013492,-0.0028704
5.912e-05,0.00065936,-0.00033312,0.00029471,-0.00039293,-0.0012034
-0.0016104,0.00044146,-0.0052607,0.001348,0.0013934,0.0056171
-0.0013334,-0.000221,-0.0064473,0.001018,0.0016337,0.0072246
-0.00019881,0.00036753,-0.00040747,-2.9961e-05,0.00066983,0.00091298
0.00010717,0.00089176,-0.001126,-7.8213e-05,9.0356e-05,0.0016551
0.0012407,-0.00035837,-0.00111,-0.00067536,-0.0010152,0.0011117
-0.00031722,-6.1597e-05,-0.0001025,-0.00065463,-0.00059887,0.00094024
-0.0003506,-0.00080746,-0.00020161,-0.00072991,-0.0013784,0.00043895
-0.00045448,-0.0002153,-0.0011421,-0.00067758,-0.0013398,0.0013449
-0.00025162,0.00019475,-0.00044899,-0.00089901,-0.00094016,0.0004858
0.0012108,0.00080625,0.009321,-0.0013299,-0.0018318,-0.0099631
6.8391e-05,0.0013946,0.00078418,0.00028516,0.0009431,0.00047484
-5.2835e-18,-3.4496e-17,-2.024e-17,-3.2832e-18,1.4832e-19,-2.4359e-18
0.0010201,0.0013993,-0.0021964,0.00029153,0.0024383,0.0042351
0.00017857,-0.0017052,0.00051656,-0.002303,-0.0024354,-0.0020065
0.00021708,-0.00034746,0.00035415,-0.0005571,-0.0023408,-0.002928
-0.00013414,0.00016379,-0.00054727,-0.00032481,-0.00076964,-0.0013242
-1.544e-18,6.1589e-18,-2.9274e-17,3.6108e-18,-8.8418e-20,-2.3032e-17
-0.00052253,0.00083915,-0.0023217,-0.0013898,0.0018969,0.002392
-7.0871e-18,-4.5833e-17,7.3123e-17,-1.9609e-18,-1.4089e-19,1.1815e-17
0.0013849,-0.0005103,-0.00053301,-0.00064634,-0.0016226,0.00094679
6.1591e-18,5.7657e-17,-8.1944e-17,2.6381e-18,4.5056e-19,-2.5257e-17
-0.00018702,6.8344e-05,-0.0010867,-0.00092264,-0.00013229,-8.7853e-05
0.00026569,0.00035644,-0.0007915,-0.00080219,0.00024778,0.0016544
