0.49733,0.41635,0.75406,-0.10294,-60.688,59.938,44.188,1.02,-0.67,-0.28,0.56007,-0.15126,0.29794,0.75808,-11.313,-57.438,36.25,-0.26,-0.26,-0.5
0.48691,0.39687,0.77306,-0.08843,-69.75,59,48,0.26,-0.27,-0.52,0.55891,-0.14654,0.27854,0.7672,-10.438,-47.438,39.438,-0.86,0.03,-0.72
0.47562,0.37533,0.79212,-0.073483,-63.625,66.875,42.688,0.81,0.07,-1.28,0.55867,-0.14379,0.25952,0.77453,-2.9375,-38.875,39.125,-0.14,-0.04,-1.1
0.46227,0.3537,0.81088,-0.060859,-73.813,64.875,37.25,0.61,-0.03,-1.36,0.55754,-0.14308,0.24347,0.78078,-6,-31.188,37.938,-0.14,-0.31,-0.34
0.44976,0.33037,0.82832,-0.047259,-65.25,59.75,39.875,0.93,-0.14,-1.38,0.55543,-0.14472,0.22919,0.7861,-4.9375,-16.5,40.188,-0.2,0.12,-1
0.44004,0.31004,0.84202,-0.03408,-58.438,46.25,35.625,1.06,-0.17,-1.79,0.55237,-0.14815,0.21708,0.79106,1.1875,-11.438,38.625,-0.39,0.02,-1.17
0.42849,0.28464,0.85731,-0.020318,-70.313,52.688,35.375,1.18,-0.81,-2.36,0.54636,-0.15418,0.20759,0.79666,1.5625,10.125,43.313,-0.12,0.27,-0.92
0.42211,0.26007,0.86841,-0.0075894,-56.25,24.938,41.313,1.25,-0.74,-2.49,0.54112,-0.16515,0.19745,0.80062,-4.1875,14.625,43.938,-0.41,-0.15,-1.46
0.42007,0.24117,0.87486,0.0027669,-53.875,18.938,38.375,1.13,-0.73,-2.67,0.53607,-0.17825,0.18793,0.80354,-6.625,20.688,44.5,-0.27,0.1,-1.3
0.41634,0.22281,0.88144,0.013865,-53.063,16.063,41.375,1.01,-0.66,-2.17,0.53012,-0.19387,0.18073,0.80548,-9,43.313,45,-0.68,-0.34,-1.28
0.42061,0.20752,0.88287,0.02118,-47.5,-2.4375,40.688,1.23,-0.35,-1.78,0.52467,-0.21156,0.17334,0.80607,-13.313,42.063,44.313,-0.53,-0.5,-1.12
0.4263,0.18937,0.8841,0.029128,-44.563,-13.188,38.375,1.12,-0.04,-1.57,0.51958,-0.23156,0.16774,0.80519,-11.438,42.813,40.313,-0.47,-0.53,-1.1
0.43558,0.17351,0.88258,0.03329,-51.313,-20.5,33.813,1.04,0.5,-1.69,0.51458,-0.25481,0.16218,0.80244,-19.688,51.375,36.313,-0.89,-0.74,-1.16
0.44664,0.15847,0.87993,0.032621,-49.625,-31.125,25.313,1.23,0.6,-1.7,0.51083,-0.27517,0.16027,0.79852,-10.938,54.563,31.125,-0.76,-0.93,-0.84
0.45939,0.14392,0.87617,0.02794,-50.313,-40.5,14.75,1.24,0.78,-1.42,0.50739,-0.29198,0.16164,0.79452,-4.4375,64.875,22.375,-0.96,-0.72,-0.83
0.47329,0.1314,0.87076,0.020465,-46.688,-45.688,11.5,1.14,0.7,-1.07,0.50134,-0.31401,0.16379,0.78945,-15,65.938,20.188,-0.64,-1.2,-0.5
0.48793,0.11779,0.86484,0.011577,-42,-52.875,-2.75,0.8,0.62,-0.53,0.49507,-0.33635,0.16873,0.78319,1.125,73.563,8.9375,-0.71,-1.32,-0.17
0.50351,0.10988,0.85683,-0.001243,-32.25,-58.125,-5.6875,1.16,0.66,-0.27,0.48653,-0.36325,0.17769,0.7743,-9.875,76.563,5.375,-0.72,-1,-0.46
0.51951,0.1069,0.84761,-0.013323,-16.188,-61.313,-10.438,0.84,1.35,-0.32,0.48374,-0.38573,0.18545,0.76335,-16.563,73.375,-2.125,-0.94,-0.82,-0.19
0.5358,0.1061,0.83719,-0.025815,-9.625,-61.125,-17.063,0.92,1.09,-0.09,0.48474,-0.40057,0.19178,0.75343,-22.438,71.5,-9.5,-0.47,-1.17,-0.1
0.5518,0.11113,0.82557,-0.039548,-0.5,-64.063,-22.063,0.45,1.41,0.57,0.48399,-0.42033,0.20298,0.74008,-18.563,75.688,-18.375,-0.86,-0.83,0.27
0.56762,0.11753,0.81307,-0.053067,12.438,-65.938,-33.813,1.04,1.64,1.06,0.48611,-0.43708,0.21536,0.72539,-16.375,69.688,-28.938,-0.51,-1.4,0.33
0.57953,0.13004,0.8016,-0.069791,8.8125,-56.813,-43.688,0.41,1.58,1.26,0.4891,-0.45595,0.23501,0.70561,-11.063,68.563,-37.313,-1.06,-0.94,0.41
0.59058,0.14422,0.78943,-0.085996,25.75,-52.938,-52.813,0.83,1.69,1.32,0.49229,-0.46688,0.25399,0.68939,-2.375,65.063,-47.938,-0.6,-1.43,0.35
0.59805,0.16025,0.77862,-0.10262,20.938,-41.375,-63.25,0.76,0.63,1.01,0.49285,-0.47559,0.27598,0.67434,8.9375,66.125,-53.438,-0.87,-0.97,0.54
0.60317,0.17909,0.76817,-0.11809,36.625,-40.688,-63.813,0.46,0.37,1.33,0.49079,-0.48129,0.29559,0.6633,9.1875,62.625,-54.438,-0.62,-0.67,0.78
0.60903,0.20215,0.75573,-0.1306,43.875,-35.813,-65.438,0.65,0.43,1.86,0.49297,-0.48847,0.32292,0.64353,12,63,-58.313,-0.69,-0.62,0.95
0.61084,0.22512,0.74533,-0.14382,38.188,-20,-71.75,-0.26,-0.28,2.4,0.49247,-0.48854,0.34902,0.63013,26.125,52.188,-59.438,-0.55,0.16,1.31
0.61107,0.25815,0.73157,-0.15748,65.75,-18.438,-74.938,-0.33,0.09,2.2,0.49047,-0.48637,0.37372,0.61905,28.625,40.438,-62.75,-0.2,0.26,1.16
0.60857,0.28895,0.71971,-0.1678,44.938,-15.125,-82.125,-0.63,-0.17,2.51,0.49,-0.47835,0.39847,0.61015,28.938,24.313,-62.188,-0.34,0.25,1.36
0.60554,0.31512,0.70845,-0.17969,49.125,-16.625,-77.813,-0.61,-0.94,2.65,0.49066,-0.46742,0.41876,0.60452,37.625,4.6875,-58.75,-0.21,0.76,1.37
0.60246,0.34197,0.69633,-0.18741,55.188,-0.5625,-69.875,-1.03,-1.71,2.82,0.49348,-0.45379,0.43512,0.60097,27.625,4.5625,-53.5,-0.45,0.04,1.13
0.59728,0.3678,0.68618,-0.19218,54.125,9.1875,-63.5,-1.39,-1.84,2.86,0.497,-0.43842,0.44706,0.6007,34.25,-16.5,-48.25,-0.41,0.35,1.08
0.59197,0.392,0.67686,-0.19432,57.438,6,-50.938,-0.98,-1.97,2.3,0.50112,-0.41875,0.45593,0.60477,38.875,-35.688,-43.5,0.41,0.91,0.72
0.58695,0.41482,0.66827,-0.19223,61.875,9.9375,-39.688,-1.18,-2.02,2.11,0.50415,-0.39793,0.46012,0.6129,43.313,-57.25,-36.375,0.06,1.11,0.85
0.58271,0.43367,0.66063,-0.18982,44,21.5,-27.938,-1.8,-2.92,1.73,0.50854,-0.37468,0.45966,0.62428,39.188,-57.5,-27,-0.8,0.44,0.46
0.57806,0.44876,0.65564,-0.18587,35.625,22.75,-19.875,-1,-2.79,1.48,0.51224,-0.34977,0.45624,0.63804,40.25,-66.375,-17.688,-0.27,1.26,0.52
0.57432,0.46069,0.65221,-0.18034,35.5,20.5,-4.1875,-0.49,-2.61,0.68,0.51529,-0.32697,0.44688,0.65418,33.438,-76.375,-9.0625,0.37,1.51,0.13
0.56928,0.46663,0.65477,-0.17147,15.75,23.813,6.625,-0.5,-2.31,0.31,0.51893,-0.30904,0.43527,0.66761,21.563,-77.625,0.8125,0.18,1.57,-0.2
0.56275,0.46768,0.66213,-0.16226,-0.375,38.938,14.313,-0.39,-2.06,0.03,0.52196,-0.29436,0.42124,0.68091,13.063,-65.938,12,0.13,1.51,0.01
0.55376,0.46478,0.67361,-0.1532,-16.875,44.188,20.688,-0.67,-2.09,-0.08,0.52408,-0.28442,0.40597,0.69248,5.4375,-58.5,19.5,0.01,1.29,-0.09
0.54585,0.45884,0.68602,-0.14525,-25.313,40.25,24.313,-0.33,-1.81,-0.2,0.52722,-0.2763,0.38908,0.70327,-1.625,-60.125,25.688,-0.16,1.1,-0.33
0.53734,0.44939,0.70031,-0.13687,-36.563,43.438,32.188,0,-1.9,-0.03,0.52948,-0.27155,0.36979,0.71347,-9.9375,-58.063,31.125,-0.03,0.75,-0.3
0.52722,0.4361,0.71745,-0.1312,-34.563,48,38.063,0.08,-1.31,-0.25,0.53332,-0.26796,0.3493,0.72236,-15.188,-53.938,35.75,-0.21,0.55,-0.49
0.51833,0.4235,0.73325,-0.11991,-43.75,49.438,40.125,0.07,-1.46,-0.43,0.53637,-0.2648,0.32905,0.73069,-10.5,-50.563,36.563,-0.27,0.18,-0.52
0.50967,0.40798,0.74984,-0.10733,-50.75,52.188,46.313,0.38,-1.29,-0.59,0.53751,-0.26306,0.30934,0.73914,-12.625,-43.438,43.063,-0.37,0.37,-0.6
0.50182,0.38983,0.76647,-0.093405,-55.125,46.75,50.25,0.41,-1.36,-0.82,0.53877,-0.26315,0.28878,0.74631,-18.625,-43.688,48.125,-0.4,0.21,-0.64
0.49418,0.37056,0.78247,-0.078296,-53.5,52.5,53,0.86,-1.4,-0.73,0.53898,-0.26545,0.26774,0.75323,-12.063,-31.438,53.125,-0.49,-0.2,-0.65
